name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
hsa-mir-3179-1	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-1,18411894,18411977,-	0.06605582933005649	0.06308771251222135
hsa-mir-3179-2	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-2,16300159,16300242,+	0.06605582933005649	0.06308771251222135
hsa-mir-6738	4.0	30.0	30.0	1.0568932692809039	1.0094034001955416	1:hsa;hsa-mir-6738,155951273,155951336,-	1.0568932692809039	1.0094034001955416
hsa-mir-3179-1	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-1,16300159,16300242,+	0.06605582933005649	0.06308771251222135
hsa-mir-499b	1.0	30.0	30.0	1.0568932692809039	1.0094034001955416	20:hsa;hsa-mir-499b,34990400,34990472,-	1.0568932692809039	1.0094034001955416
hsa-mir-3179-2	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-2,14901508,14901591,+	0.06605582933005649	0.06308771251222135
hsa-mir-3179-4	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-4,14901508,14901591,+	0.06605582933005649	0.06308771251222135
hsa-mir-516b-2	5.0	30.0	22.5	1.0568932692809039	1.0094034001955416	19:hsa;hsa-mir-516b-2,53725442,53725526,+	0.792669951960678	0.7570525501466562
hsa-mir-3179-3	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-3,16300159,16300242,+	0.06605582933005649	0.06308771251222135
hsa-mir-3179-2	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-2,18411894,18411977,-	0.06605582933005649	0.06308771251222135
hsa-mir-3179-1	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-1,14901508,14901591,+	0.06605582933005649	0.06308771251222135
hsa-mir-3179-3	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-3,18411894,18411977,-	0.06605582933005649	0.06308771251222135
hsa-mir-3179-3	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-3,18494493,18494576,-	0.06605582933005649	0.06308771251222135
hsa-mir-3679	3.0	30.0	30.0	1.0568932692809039	1.0094034001955416	2:hsa;hsa-mir-3679,134127125,134127192,+	1.0568932692809039	1.0094034001955416
hsa-mir-3179-2	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-2,18494493,18494576,-	0.06605582933005649	0.06308771251222135
hsa-mir-3179-4	3.0	30.0	1.875	1.0568932692809039	1.0094034001955416	16:hsa;hsa-mir-3179-4,16300159,16300242,+	0.06605582933005649	0.06308771251222135
hsa-mir-378d-2	4.0	30.0	21.25	1.0568932692809039	1.0094034001955416	8:hsa;hsa-mir-378d-2,93916022,93916119,-	0.748632732407307	0.7149940751385087
hsa-mir-4709	1.0	29.0	29.0	1.0216634936382072	0.9757566201890235	14:hsa;hsa-mir-4709,74480133,74480204,-	1.0216634936382072	0.9757566201890235
hsa-mir-489	3.0	29.0	29.0	1.0216634936382072	0.9757566201890235	7:hsa;hsa-mir-489,93483936,93484019,-	1.0216634936382072	0.9757566201890235
hsa-mir-6884	2.0	29.0	29.0	1.0216634936382072	0.9757566201890235	17:hsa;hsa-mir-6884,40026332,40026409,-	1.0216634936382072	0.9757566201890235
hsa-mir-3115	2.0	29.0	29.0	1.0216634936382072	0.9757566201890235	1:hsa;hsa-mir-3115,23044305,23044372,+	1.0216634936382072	0.9757566201890235
hsa-mir-570	4.0	29.0	29.0	1.0216634936382072	0.9757566201890235	3:hsa;hsa-mir-570,195699401,195699497,+	1.0216634936382072	0.9757566201890235
hsa-mir-10394	4.0	29.0	29.0	1.0216634936382072	0.9757566201890235	19:hsa;hsa-mir-10394,58393364,58393446,+	1.0216634936382072	0.9757566201890235
hsa-mir-4797	4.0	29.0	29.0	1.0216634936382072	0.9757566201890235	3:hsa;hsa-mir-4797,197293878,197293948,-	1.0216634936382072	0.9757566201890235
hsa-mir-6515	1.0	29.0	29.0	1.0216634936382072	0.9757566201890235	19:hsa;hsa-mir-6515,12940484,12940540,+	1.0216634936382072	0.9757566201890235
hsa-mir-5004	2.0	29.0	29.0	1.0216634936382072	0.9757566201890235	6:hsa;hsa-mir-5004,33438331,33438437,+	1.0216634936382072	0.9757566201890235
hsa-mir-206	5.0	29.0	25.666666666666664	1.0216634936382072	0.9757566201890235	6:hsa;hsa-mir-206,52144349,52144434,+	0.9042309081625511	0.8636006868339633
hsa-mir-215	4.0	28.0	27.5	0.9864337179955104	0.9421098401825055	1:hsa;hsa-mir-215,220117853,220117962,-	0.9688188301741619	0.9252864501792465
hsa-mir-643	1.0	28.0	28.0	0.9864337179955104	0.9421098401825055	19:hsa;hsa-mir-643,52281797,52281893,+	0.9864337179955104	0.9421098401825055
hsa-mir-4657	2.0	28.0	28.0	0.9864337179955104	0.9421098401825055	7:hsa;hsa-mir-4657,44881748,44881800,-	0.9864337179955104	0.9421098401825055
hsa-mir-6764	2.0	28.0	28.0	0.9864337179955104	0.9421098401825055	14:hsa;hsa-mir-6764,100277357,100277417,+	0.9864337179955104	0.9421098401825055
hsa-mir-1262	2.0	28.0	28.0	0.9864337179955104	0.9421098401825055	1:hsa;hsa-mir-1262,68183518,68183610,-	0.9864337179955104	0.9421098401825055
hsa-mir-4520-2	2.0	28.0	14.0	0.9864337179955104	0.9421098401825055	17:hsa;hsa-mir-4520-2,6655449,6655502,+	0.4932168589977552	0.47105492009125277
hsa-mir-3681	1.0	27.0	27.0	0.9512039423528136	0.9084630601759874	2:hsa;hsa-mir-3681,12199130,12199201,+	0.9512039423528136	0.9084630601759874
hsa-mir-7978	3.0	27.0	27.0	0.9512039423528136	0.9084630601759874	4:hsa;hsa-mir-7978,21464700,21464758,-	0.9512039423528136	0.9084630601759874
hsa-mir-4717	2.0	27.0	27.0	0.9512039423528136	0.9084630601759874	16:hsa;hsa-mir-4717,2274620,2274691,+	0.9512039423528136	0.9084630601759874
hsa-mir-7114	2.0	27.0	27.0	0.9512039423528136	0.9084630601759874	9:hsa;hsa-mir-7114,137450026,137450086,-	0.9512039423528136	0.9084630601759874
hsa-mir-4662b	2.0	26.0	25.5	0.9159741667101168	0.8748162801694694	8:hsa;hsa-mir-4662b,124821978,124822058,-	0.8983592788887683	0.8579928901662104
hsa-mir-1276	3.0	26.0	26.0	0.9159741667101168	0.8748162801694694	15:hsa;hsa-mir-1276,85770496,85770578,-	0.9159741667101168	0.8748162801694694
hsa-mir-466	2.0	26.0	26.0	0.9159741667101168	0.8748162801694694	3:hsa;hsa-mir-466,31161704,31161787,-	0.9159741667101168	0.8748162801694694
hsa-mir-4671	1.0	26.0	26.0	0.9159741667101168	0.8748162801694694	1:hsa;hsa-mir-4671,234306467,234306539,+	0.9159741667101168	0.8748162801694694
hsa-mir-4723	2.0	26.0	26.0	0.9159741667101168	0.8748162801694694	17:hsa;hsa-mir-4723,28360654,28360734,+	0.9159741667101168	0.8748162801694694
hsa-mir-6865	4.0	26.0	26.0	0.9159741667101168	0.8748162801694694	17:hsa;hsa-mir-6865,4970086,4970150,-	0.9159741667101168	0.8748162801694694
hsa-mir-188	2.0	25.0	25.0	0.88074439106742	0.8411695001629513	X:hsa;hsa-mir-188,50003503,50003588,+	0.88074439106742	0.8411695001629513
hsa-mir-6862-1	2.0	25.0	6.25	0.88074439106742	0.8411695001629513	16:hsa;hsa-mir-6862-1,28724252,28724321,+	0.220186097766855	0.21029237504073783
hsa-mir-6894	2.0	25.0	25.0	0.88074439106742	0.8411695001629513	X:hsa;hsa-mir-6894,53198889,53198945,-	0.88074439106742	0.8411695001629513
hsa-mir-4421	3.0	25.0	25.0	0.88074439106742	0.8411695001629513	1:hsa;hsa-mir-4421,51059837,51059905,+	0.88074439106742	0.8411695001629513
hsa-mir-6862-2	2.0	25.0	6.25	0.88074439106742	0.8411695001629513	16:hsa;hsa-mir-6862-2,28724252,28724321,+	0.220186097766855	0.21029237504073783
hsa-mir-6134	12.0	25.0	25.0	0.88074439106742	0.8411695001629513	X:hsa;hsa-mir-6134,28495555,28495663,-	0.88074439106742	0.8411695001629513
hsa-mir-6862-1	2.0	25.0	6.25	0.88074439106742	0.8411695001629513	16:hsa;hsa-mir-6862-1,28390982,28391051,-	0.220186097766855	0.21029237504073783
hsa-mir-6862-2	2.0	25.0	6.25	0.88074439106742	0.8411695001629513	16:hsa;hsa-mir-6862-2,28390982,28391051,-	0.220186097766855	0.21029237504073783
hsa-mir-6858	3.0	25.0	25.0	0.88074439106742	0.8411695001629513	X:hsa;hsa-mir-6858,154450320,154450386,+	0.88074439106742	0.8411695001629513
hsa-mir-10397	2.0	25.0	25.0	0.88074439106742	0.8411695001629513	5:hsa;hsa-mir-10397,10402364,10402431,+	0.88074439106742	0.8411695001629513
hsa-mir-943	3.0	24.0	24.0	0.8455146154247232	0.8075227201564333	4:hsa;hsa-mir-943,1986384,1986477,-	0.8455146154247232	0.8075227201564333
hsa-mir-4767	4.0	24.0	24.0	0.8455146154247232	0.8075227201564333	X:hsa;hsa-mir-4767,7147860,7147937,+	0.8455146154247232	0.8075227201564333
hsa-mir-4659a	3.0	24.0	24.0	0.8455146154247232	0.8075227201564333	8:hsa;hsa-mir-4659a,6745164,6745244,+	0.8455146154247232	0.8075227201564333
hsa-mir-6822	5.0	24.0	24.0	0.8455146154247232	0.8075227201564333	3:hsa;hsa-mir-6822,39138206,39138266,+	0.8455146154247232	0.8075227201564333
hsa-mir-3125	3.0	24.0	24.0	0.8455146154247232	0.8075227201564333	2:hsa;hsa-mir-3125,12737367,12737444,+	0.8455146154247232	0.8075227201564333
hsa-mir-3691	3.0	24.0	24.0	0.8455146154247232	0.8075227201564333	6:hsa;hsa-mir-3691,5148233,5148322,-	0.8455146154247232	0.8075227201564333
hsa-mir-4729	2.0	23.0	23.0	0.8102848397820264	0.7738759401499152	17:hsa;hsa-mir-4729,59366083,59366154,+	0.8102848397820264	0.7738759401499152
hsa-mir-1323	2.0	23.0	23.0	0.8102848397820264	0.7738759401499152	19:hsa;hsa-mir-1323,53671968,53672040,+	0.8102848397820264	0.7738759401499152
hsa-mir-3154	1.0	23.0	23.0	0.8102848397820264	0.7738759401499152	9:hsa;hsa-mir-3154,128244947,128245030,-	0.8102848397820264	0.7738759401499152
hsa-mir-378i	9.0	23.0	23.0	0.8102848397820264	0.7738759401499152	22:hsa;hsa-mir-378i,41923222,41923297,-	0.8102848397820264	0.7738759401499152
hsa-mir-6767	1.0	23.0	23.0	0.8102848397820264	0.7738759401499152	16:hsa;hsa-mir-6767,2445392,2445457,+	0.8102848397820264	0.7738759401499152
hsa-mir-5586	3.0	23.0	23.0	0.8102848397820264	0.7738759401499152	14:hsa;hsa-mir-5586,59646962,59647020,-	0.8102848397820264	0.7738759401499152
hsa-mir-10398	5.0	23.0	23.0	0.8102848397820264	0.7738759401499152	6:hsa;hsa-mir-10398,41733554,41733610,-	0.8102848397820264	0.7738759401499152
hsa-mir-6741	2.0	22.0	22.0	0.7750550641393296	0.7402291601433972	1:hsa;hsa-mir-6741,225922080,225922142,-	0.7750550641393296	0.7402291601433972
hsa-mir-4661	2.0	22.0	22.0	0.7750550641393296	0.7402291601433972	8:hsa;hsa-mir-4661,91205485,91205559,+	0.7750550641393296	0.7402291601433972
hsa-mir-5194	1.0	22.0	22.0	0.7750550641393296	0.7402291601433972	8:hsa;hsa-mir-5194,130008334,130008453,-	0.7750550641393296	0.7402291601433972
hsa-mir-3132	1.0	22.0	22.0	0.7750550641393296	0.7402291601433972	2:hsa;hsa-mir-3132,219549073,219549147,-	0.7750550641393296	0.7402291601433972
hsa-mir-4755	1.0	22.0	22.0	0.7750550641393296	0.7402291601433972	20:hsa;hsa-mir-4755,34049119,34049190,+	0.7750550641393296	0.7402291601433972
hsa-mir-320e	10.0	22.0	20.666666666666668	0.7750550641393296	0.7402291601433972	19:hsa;hsa-mir-320e,46709282,46709354,-	0.7280820299490672	0.6953667868013732
hsa-mir-4659b	2.0	21.0	21.0	0.7398252884966328	0.7065823801368791	8:hsa;hsa-mir-4659b,6745168,6745240,-	0.7398252884966328	0.7065823801368791
hsa-mir-302c	3.0	21.0	21.0	0.7398252884966328	0.7065823801368791	4:hsa;hsa-mir-302c,112648363,112648430,-	0.7398252884966328	0.7065823801368791
hsa-mir-6843	2.0	21.0	21.0	0.7398252884966328	0.7065823801368791	8:hsa;hsa-mir-6843,27610601,27610751,-	0.7398252884966328	0.7065823801368791
hsa-mir-6797	2.0	21.0	21.0	0.7398252884966328	0.7065823801368791	19:hsa;hsa-mir-6797,41869627,41869698,+	0.7398252884966328	0.7065823801368791
hsa-mir-5006	3.0	21.0	21.0	0.7398252884966328	0.7065823801368791	13:hsa;hsa-mir-5006,41568286,41568395,-	0.7398252884966328	0.7065823801368791
hsa-mir-8072	1.0	21.0	2.3333333333333335	0.7398252884966328	0.7065823801368791	12:hsa;hsa-mir-8072,123364764,123364843,-	0.0822028098329592	0.07850915334854214
hsa-mir-1252	2.0	20.0	20.0	0.704595512853936	0.6729356001303611	12:hsa;hsa-mir-1252,79419257,79419321,+	0.704595512853936	0.6729356001303611
hsa-mir-6864	1.0	20.0	20.0	0.704595512853936	0.6729356001303611	17:hsa;hsa-mir-6864,4969702,4969771,-	0.704595512853936	0.6729356001303611
hsa-mir-519a-1	2.0	20.0	20.0	0.704595512853936	0.6729356001303611	19:hsa;hsa-mir-519a-1,53752397,53752481,+	0.704595512853936	0.6729356001303611
hsa-mir-6772	1.0	20.0	20.0	0.704595512853936	0.6729356001303611	16:hsa;hsa-mir-6772,57772289,57772352,-	0.704595512853936	0.6729356001303611
hsa-mir-3130-1	1.0	20.0	10.0	0.704595512853936	0.6729356001303611	2:hsa;hsa-mir-3130-1,206783234,206783308,-	0.352297756426968	0.33646780006518057
hsa-mir-3130-2	1.0	20.0	10.0	0.704595512853936	0.6729356001303611	2:hsa;hsa-mir-3130-2,206783234,206783308,+	0.352297756426968	0.33646780006518057
hsa-mir-6777	2.0	20.0	20.0	0.704595512853936	0.6729356001303611	17:hsa;hsa-mir-6777,17813480,17813545,-	0.704595512853936	0.6729356001303611
hsa-mir-5682	2.0	20.0	20.0	0.704595512853936	0.6729356001303611	3:hsa;hsa-mir-5682,121049640,121049715,+	0.704595512853936	0.6729356001303611
hsa-mir-1178	1.0	19.0	19.0	0.6693657372112392	0.639288820123843	12:hsa;hsa-mir-1178,119713634,119713724,-	0.6693657372112392	0.639288820123843
hsa-mir-6746	2.0	19.0	19.0	0.6693657372112392	0.639288820123843	11:hsa;hsa-mir-6746,61878216,61878278,-	0.6693657372112392	0.639288820123843
hsa-mir-548al	1.0	19.0	19.0	0.6693657372112392	0.639288820123843	11:hsa;hsa-mir-548al,74399237,74399333,+	0.6693657372112392	0.639288820123843
hsa-mir-1256	2.0	19.0	19.0	0.6693657372112392	0.639288820123843	1:hsa;hsa-mir-1256,20988314,20988432,-	0.6693657372112392	0.639288820123843
hsa-mir-599	1.0	19.0	19.0	0.6693657372112392	0.639288820123843	8:hsa;hsa-mir-599,99536636,99536730,-	0.6693657372112392	0.639288820123843
hsa-mir-6747	2.0	19.0	19.0	0.6693657372112392	0.639288820123843	11:hsa;hsa-mir-6747,62567011,62567071,-	0.6693657372112392	0.639288820123843
hsa-mir-3150a	2.0	19.0	19.0	0.6693657372112392	0.639288820123843	8:hsa;hsa-mir-3150a,95072914,95072993,+	0.6693657372112392	0.639288820123843
hsa-mir-6820	1.0	19.0	19.0	0.6693657372112392	0.639288820123843	22:hsa;hsa-mir-6820,37967563,37967624,+	0.6693657372112392	0.639288820123843
hsa-mir-4743	3.0	19.0	19.0	0.6693657372112392	0.639288820123843	18:hsa;hsa-mir-4743,48670600,48670668,+	0.6693657372112392	0.639288820123843
hsa-mir-4999	1.0	18.0	18.0	0.6341359615685424	0.605642040117325	19:hsa;hsa-mir-4999,8389290,8389380,-	0.6341359615685424	0.605642040117325
hsa-mir-6513	2.0	18.0	18.0	0.6341359615685424	0.605642040117325	2:hsa;hsa-mir-6513,218280125,218280188,-	0.6341359615685424	0.605642040117325
hsa-mir-5695	3.0	18.0	2.5016233766233764	0.6341359615685424	0.605642040117325	19:hsa;hsa-mir-5695,12920320,12920404,+	0.08813163030096714	0.08417157141240961
hsa-mir-4655	2.0	18.0	18.0	0.6341359615685424	0.605642040117325	7:hsa;hsa-mir-4655,1844180,1844253,-	0.6341359615685424	0.605642040117325
hsa-mir-4423	1.0	18.0	18.0	0.6341359615685424	0.605642040117325	1:hsa;hsa-mir-4423,85133794,85133873,+	0.6341359615685424	0.605642040117325
hsa-mir-663b	1.0	18.0	18.0	0.6341359615685424	0.605642040117325	2:hsa;hsa-mir-663b,132256966,132257080,-	0.6341359615685424	0.605642040117325
hsa-mir-4646	2.0	18.0	18.0	0.6341359615685424	0.605642040117325	6:hsa;hsa-mir-4646,31701029,31701091,-	0.6341359615685424	0.605642040117325
hsa-mir-545	1.0	18.0	18.0	0.6341359615685424	0.605642040117325	X:hsa;hsa-mir-545,74287104,74287209,-	0.6341359615685424	0.605642040117325
hsa-mir-4641	1.0	18.0	18.0	0.6341359615685424	0.605642040117325	6:hsa;hsa-mir-4641,41598723,41598788,+	0.6341359615685424	0.605642040117325
hsa-mir-891b	3.0	18.0	18.0	0.6341359615685424	0.605642040117325	X:hsa;hsa-mir-891b,146001053,146001131,-	0.6341359615685424	0.605642040117325
hsa-mir-7152	1.0	18.0	18.0	0.6341359615685424	0.605642040117325	10:hsa;hsa-mir-7152,71790747,71790800,+	0.6341359615685424	0.605642040117325
hsa-mir-7156	2.0	18.0	18.0	0.6341359615685424	0.605642040117325	1:hsa;hsa-mir-7156,77060143,77060202,+	0.6341359615685424	0.605642040117325
hsa-mir-6787	1.0	18.0	18.0	0.6341359615685424	0.605642040117325	17:hsa;hsa-mir-6787,82236668,82236728,+	0.6341359615685424	0.605642040117325
hsa-mir-7155	1.0	17.0	17.0	0.5989061859258455	0.5719952601108069	11:hsa;hsa-mir-7155,64341849,64341904,-	0.5989061859258455	0.5719952601108069
hsa-mir-4714	1.0	17.0	17.0	0.5989061859258455	0.5719952601108069	15:hsa;hsa-mir-4714,98784426,98784502,+	0.5989061859258455	0.5719952601108069
hsa-mir-4473	4.0	17.0	17.0	0.5989061859258455	0.5719952601108069	9:hsa;hsa-mir-4473,20411148,20411238,-	0.5989061859258455	0.5719952601108069
hsa-mir-4515	1.0	17.0	17.0	0.5989061859258455	0.5719952601108069	15:hsa;hsa-mir-4515,83067335,83067415,+	0.5989061859258455	0.5719952601108069
hsa-mir-1284	3.0	17.0	17.0	0.5989061859258455	0.5719952601108069	3:hsa;hsa-mir-1284,71541970,71542089,-	0.5989061859258455	0.5719952601108069
hsa-mir-6788	2.0	17.0	17.0	0.5989061859258455	0.5719952601108069	18:hsa;hsa-mir-6788,10759584,10759649,-	0.5989061859258455	0.5719952601108069
hsa-mir-7106	1.0	17.0	17.0	0.5989061859258455	0.5719952601108069	12:hsa;hsa-mir-7106,113159113,113159177,-	0.5989061859258455	0.5719952601108069
hsa-mir-6816	2.0	17.0	17.0	0.5989061859258455	0.5719952601108069	22:hsa;hsa-mir-6816,20114686,20114751,-	0.5989061859258455	0.5719952601108069
hsa-mir-3129	1.0	17.0	17.0	0.5989061859258455	0.5719952601108069	2:hsa;hsa-mir-3129,189133036,189133111,-	0.5989061859258455	0.5719952601108069
hsa-mir-548ba	2.0	17.0	17.0	0.5989061859258455	0.5719952601108069	2:hsa;hsa-mir-548ba,49059603,49059658,+	0.5989061859258455	0.5719952601108069
hsa-mir-6769a	2.0	17.0	17.0	0.5989061859258455	0.5719952601108069	16:hsa;hsa-mir-6769a,4671318,4671390,+	0.5989061859258455	0.5719952601108069
hsa-mir-4467	1.0	17.0	17.0	0.5989061859258455	0.5719952601108069	7:hsa;hsa-mir-4467,102471469,102471531,+	0.5989061859258455	0.5719952601108069
hsa-mir-6891	2.0	17.0	17.0	0.5989061859258455	0.5719952601108069	6:hsa;hsa-mir-6891,31355224,31355316,-	0.5989061859258455	0.5719952601108069
hsa-mir-6818	3.0	16.0	16.0	0.5636764102831487	0.5383484801042889	22:hsa;hsa-mir-6818,30007049,30007113,+	0.5636764102831487	0.5383484801042889
hsa-mir-4521	1.0	16.0	16.0	0.5636764102831487	0.5383484801042889	17:hsa;hsa-mir-4521,8186945,8187004,+	0.5636764102831487	0.5383484801042889
hsa-mir-4763	2.0	16.0	16.0	0.5636764102831487	0.5383484801042889	22:hsa;hsa-mir-4763,46113566,46113657,+	0.5636764102831487	0.5383484801042889
hsa-mir-10522	1.0	16.0	16.0	0.5636764102831487	0.5383484801042889	5:hsa;hsa-mir-10522,17155930,17155992,-	0.5636764102831487	0.5383484801042889
hsa-mir-6762	3.0	16.0	16.0	0.5636764102831487	0.5383484801042889	12:hsa;hsa-mir-6762,113291523,113291608,+	0.5636764102831487	0.5383484801042889
hsa-mir-302b	3.0	16.0	16.0	0.5636764102831487	0.5383484801042889	4:hsa;hsa-mir-302b,112648485,112648557,-	0.5636764102831487	0.5383484801042889
hsa-mir-6751	1.0	16.0	16.0	0.5636764102831487	0.5383484801042889	11:hsa;hsa-mir-6751,65129916,65129978,-	0.5636764102831487	0.5383484801042889
hsa-mir-4454	1.0	15.0	15.0	0.5284466346404519	0.5047017000977708	4:hsa;hsa-mir-4454,163093574,163093628,-	0.5284466346404519	0.5047017000977708
hsa-mir-548s	1.0	15.0	7.5	0.5284466346404519	0.5047017000977708	2:hsa;hsa-mir-548s,11767444,11767525,+	0.26422331732022597	0.2523508500488854
hsa-mir-378d-1	4.0	15.0	6.25	0.5284466346404519	0.5047017000977708	4:hsa;hsa-mir-378d-1,5923275,5923328,-	0.220186097766855	0.21029237504073783
hsa-mir-6868	2.0	15.0	15.0	0.5284466346404519	0.5047017000977708	17:hsa;hsa-mir-6868,76098019,76098076,-	0.5284466346404519	0.5047017000977708
hsa-mir-5090	1.0	15.0	15.0	0.5284466346404519	0.5047017000977708	7:hsa;hsa-mir-5090,102465742,102465826,+	0.5284466346404519	0.5047017000977708
hsa-mir-6892	2.0	15.0	15.0	0.5284466346404519	0.5047017000977708	7:hsa;hsa-mir-6892,143382686,143382800,+	0.5284466346404519	0.5047017000977708
hsa-mir-516b-1	3.0	15.0	7.5	0.5284466346404519	0.5047017000977708	19:hsa;hsa-mir-516b-1,53736845,53736934,+	0.26422331732022597	0.2523508500488854
hsa-mir-4645	1.0	15.0	7.5	0.5284466346404519	0.5047017000977708	6:hsa;hsa-mir-4645,2854031,2854107,-	0.26422331732022597	0.2523508500488854
hsa-mir-6129	5.0	15.0	15.0	0.5284466346404519	0.5047017000977708	17:hsa;hsa-mir-6129,49288346,49288454,-	0.5284466346404519	0.5047017000977708
hsa-mir-3145	2.0	14.0	14.0	0.4932168589977552	0.47105492009125277	6:hsa;hsa-mir-3145,138435213,138435294,-	0.4932168589977552	0.47105492009125277
hsa-mir-6509	3.0	14.0	14.0	0.4932168589977552	0.47105492009125277	7:hsa;hsa-mir-6509,135206994,135207078,-	0.4932168589977552	0.47105492009125277
hsa-mir-3937	3.0	14.0	14.0	0.4932168589977552	0.47105492009125277	X:hsa;hsa-mir-3937,39661216,39661321,+	0.4932168589977552	0.47105492009125277
hsa-mir-1261	1.0	14.0	14.0	0.4932168589977552	0.47105492009125277	11:hsa;hsa-mir-1261,90869121,90869202,-	0.4932168589977552	0.47105492009125277
hsa-mir-578	3.0	14.0	14.0	0.4932168589977552	0.47105492009125277	4:hsa;hsa-mir-578,165386242,165386337,+	0.4932168589977552	0.47105492009125277
hsa-mir-1231	2.0	14.0	14.0	0.4932168589977552	0.47105492009125277	1:hsa;hsa-mir-1231,201808611,201808702,+	0.4932168589977552	0.47105492009125277
hsa-mir-205	2.0	14.0	14.0	0.4932168589977552	0.47105492009125277	1:hsa;hsa-mir-205,209432133,209432242,+	0.4932168589977552	0.47105492009125277
hsa-mir-3128	1.0	13.0	13.0	0.4579870833550584	0.4374081400847347	2:hsa;hsa-mir-3128,177255945,177256010,-	0.4579870833550584	0.4374081400847347
hsa-mir-892a	3.0	13.0	13.0	0.4579870833550584	0.4374081400847347	X:hsa;hsa-mir-892a,145996669,145996743,-	0.4579870833550584	0.4374081400847347
hsa-mir-4687	1.0	13.0	13.0	0.4579870833550584	0.4374081400847347	11:hsa;hsa-mir-4687,3856062,3856141,+	0.4579870833550584	0.4374081400847347
hsa-mir-6848	1.0	13.0	13.0	0.4579870833550584	0.4374081400847347	8:hsa;hsa-mir-6848,144317246,144317315,-	0.4579870833550584	0.4374081400847347
hsa-mir-4804	1.0	13.0	13.0	0.4579870833550584	0.4374081400847347	5:hsa;hsa-mir-4804,72878591,72878663,+	0.4579870833550584	0.4374081400847347
hsa-mir-636	1.0	13.0	13.0	0.4579870833550584	0.4374081400847347	17:hsa;hsa-mir-636,76736450,76736548,-	0.4579870833550584	0.4374081400847347
hsa-mir-4498	1.0	13.0	13.0	0.4579870833550584	0.4374081400847347	12:hsa;hsa-mir-4498,120155434,120155499,-	0.4579870833550584	0.4374081400847347
hsa-mir-371a	2.0	12.0	12.0	0.4227573077123616	0.40376136007821667	19:hsa;hsa-mir-371a,53787675,53787741,+	0.4227573077123616	0.40376136007821667
hsa-mir-9903	1.0	12.0	12.0	0.4227573077123616	0.40376136007821667	8:hsa;hsa-mir-9903,98393645,98393738,-	0.4227573077123616	0.40376136007821667
hsa-mir-5001	3.0	12.0	12.0	0.4227573077123616	0.40376136007821667	2:hsa;hsa-mir-5001,232550474,232550573,-	0.4227573077123616	0.40376136007821667
hsa-mir-3190	1.0	12.0	12.0	0.4227573077123616	0.40376136007821667	19:hsa;hsa-mir-3190,47226942,47227021,+	0.4227573077123616	0.40376136007821667
hsa-mir-4638	1.0	12.0	12.0	0.4227573077123616	0.40376136007821667	5:hsa;hsa-mir-4638,181222566,181222633,-	0.4227573077123616	0.40376136007821667
hsa-mir-6743	1.0	12.0	12.0	0.4227573077123616	0.40376136007821667	11:hsa;hsa-mir-6743,209336,209406,+	0.4227573077123616	0.40376136007821667
hsa-mir-4684	1.0	12.0	12.0	0.4227573077123616	0.40376136007821667	1:hsa;hsa-mir-4684,22719517,22719598,+	0.4227573077123616	0.40376136007821667
hsa-mir-7158	3.0	12.0	12.0	0.4227573077123616	0.40376136007821667	2:hsa;hsa-mir-7158,5974662,5974732,+	0.4227573077123616	0.40376136007821667
hsa-mir-3938	2.0	12.0	12.0	0.4227573077123616	0.40376136007821667	3:hsa;hsa-mir-3938,55852492,55852594,-	0.4227573077123616	0.40376136007821667
hsa-mir-3662	2.0	12.0	12.0	0.4227573077123616	0.40376136007821667	6:hsa;hsa-mir-3662,134979338,134979432,-	0.4227573077123616	0.40376136007821667
hsa-mir-6768	1.0	12.0	12.0	0.4227573077123616	0.40376136007821667	16:hsa;hsa-mir-6768,2463967,2464038,+	0.4227573077123616	0.40376136007821667
hsa-mir-6745	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	11:hsa;hsa-mir-6745,47179611,47179737,-	0.3875275320696648	0.3701145800716986
hsa-mir-219b	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	9:hsa;hsa-mir-219b,128392621,128392708,+	0.3875275320696648	0.3701145800716986
