name	unique reads 181023-190319_Brain_S29	181023-190319_Brain_S29	read count (mult. map. adj.)	181023-190319_Brain_S29181023-190319_Brain_S29(lib)	RPM (total)	coordinateString 181023-190319_Brain_S29	181023-190319_Brain_S29 (lib)	RPM_adj (total)
hsa-mir-4638	2.0	57.0	57.0	2.2093072922411996	2.113976959208812	5:hsa;hsa-mir-4638,181222566,181222633,-	2.2093072922411996	2.113976959208812
hsa-mir-548at	1.0	57.0	57.0	2.2093072922411996	2.113976959208812	17:hsa;hsa-mir-548at,42494773,42494830,+	2.2093072922411996	2.113976959208812
hsa-mir-3199-1	3.0	56.0	28.0	2.1705475151843365	2.076889644134973	22:hsa;hsa-mir-3199-1,27920525,27920612,-	1.0852737575921683	1.0384448220674865
hsa-mir-10396b	3.0	56.0	56.0	2.1705475151843365	2.076889644134973	21:hsa;hsa-mir-10396b,8436324,8436374,+	2.1705475151843365	2.076889644134973
hsa-mir-6130	19.0	55.0	55.0	2.131787738127473	2.0398023290611342	21:hsa;hsa-mir-6130,23079284,23079392,+	2.131787738127473	2.0398023290611342
hsa-mir-3149	3.0	55.0	55.0	2.131787738127473	2.0398023290611342	8:hsa;hsa-mir-3149,76966768,76966850,-	2.131787738127473	2.0398023290611342
hsa-mir-3919	5.0	55.0	55.0	2.131787738127473	2.0398023290611342	3:hsa;hsa-mir-3919,159282646,159282734,+	2.131787738127473	2.0398023290611342
hsa-mir-659	3.0	55.0	55.0	2.131787738127473	2.0398023290611342	22:hsa;hsa-mir-659,37847678,37847774,-	2.131787738127473	2.0398023290611342
hsa-mir-302a	3.0	55.0	55.0	2.131787738127473	2.0398023290611342	4:hsa;hsa-mir-302a,112648183,112648251,-	2.131787738127473	2.0398023290611342
hsa-mir-4666b	3.0	55.0	55.0	2.131787738127473	2.0398023290611342	X:hsa;hsa-mir-4666b,29574278,29574358,+	2.131787738127473	2.0398023290611342
hsa-mir-6798	2.0	54.0	54.0	2.09302796107061	2.0027150139872956	19:hsa;hsa-mir-6798,49009906,49009972,+	2.09302796107061	2.0027150139872956
hsa-mir-552	3.0	54.0	54.0	2.09302796107061	2.0027150139872956	1:hsa;hsa-mir-552,34669599,34669694,-	2.09302796107061	2.0027150139872956
hsa-mir-6841	1.0	52.0	52.0	2.015508406956884	1.9285403838396178	8:hsa;hsa-mir-6841,24953796,24953867,-	2.015508406956884	1.9285403838396178
hsa-mir-320e	7.0	52.0	51.5	2.015508406956884	1.9285403838396178	19:hsa;hsa-mir-320e,46709282,46709354,-	1.996128518428452	1.9099967263026985
hsa-mir-6763	1.0	52.0	52.0	2.015508406956884	1.9285403838396178	12:hsa;hsa-mir-6763,132581997,132582061,+	2.015508406956884	1.9285403838396178
hsa-mir-4647	3.0	52.0	51.166666666666664	2.015508406956884	1.9285403838396178	6:hsa;hsa-mir-4647,44254206,44254285,-	1.9832085927428311	1.897634287944752
hsa-mir-9901	1.0	51.0	51.0	1.9767486299000205	1.891453068765779	16:hsa;hsa-mir-9901,34163578,34163673,+	1.9767486299000205	1.891453068765779
hsa-mir-1909	1.0	50.0	50.0	1.9379888528431575	1.8543657536919402	19:hsa;hsa-mir-1909,1816159,1816238,-	1.9379888528431575	1.8543657536919402
hsa-mir-6862-2	4.0	50.0	12.5	1.9379888528431575	1.8543657536919402	16:hsa;hsa-mir-6862-2,28724252,28724321,+	0.48449721321078937	0.46359143842298506
hsa-mir-6862-1	4.0	50.0	12.5	1.9379888528431575	1.8543657536919402	16:hsa;hsa-mir-6862-1,28724252,28724321,+	0.48449721321078937	0.46359143842298506
hsa-mir-6862-2	4.0	50.0	12.5	1.9379888528431575	1.8543657536919402	16:hsa;hsa-mir-6862-2,28390982,28391051,-	0.48449721321078937	0.46359143842298506
hsa-mir-6862-1	4.0	50.0	12.5	1.9379888528431575	1.8543657536919402	16:hsa;hsa-mir-6862-1,28390982,28391051,-	0.48449721321078937	0.46359143842298506
hsa-mir-1276	1.0	50.0	50.0	1.9379888528431575	1.8543657536919402	15:hsa;hsa-mir-1276,85770496,85770578,-	1.9379888528431575	1.8543657536919402
hsa-mir-6843	3.0	50.0	50.0	1.9379888528431575	1.8543657536919402	8:hsa;hsa-mir-6843,27610601,27610751,-	1.9379888528431575	1.8543657536919402
hsa-mir-6826	1.0	49.0	49.0	1.8992290757862942	1.8172784386181013	3:hsa;hsa-mir-6826,129272146,129272243,+	1.8992290757862942	1.8172784386181013
hsa-mir-6865	3.0	47.0	47.0	1.821709521672568	1.7431038084704238	17:hsa;hsa-mir-6865,4970086,4970150,-	1.821709521672568	1.7431038084704238
hsa-mir-1273c	6.0	47.0	47.0	1.821709521672568	1.7431038084704238	6:hsa;hsa-mir-1273c,154853360,154853436,+	1.821709521672568	1.7431038084704238
hsa-mir-4440	2.0	47.0	47.0	1.821709521672568	1.7431038084704238	2:hsa;hsa-mir-4440,239068817,239068914,-	1.821709521672568	1.7431038084704238
hsa-mir-548j	1.0	46.0	46.0	1.7829497446157048	1.706016493396585	22:hsa;hsa-mir-548j,26555212,26555323,-	1.7829497446157048	1.706016493396585
hsa-mir-205	3.0	46.0	46.0	1.7829497446157048	1.706016493396585	1:hsa;hsa-mir-205,209432133,209432242,+	1.7829497446157048	1.706016493396585
hsa-mir-3179-2	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-2,18411894,18411977,-	0.1090118729724276	0.10430807364517164
hsa-mir-4796	4.0	45.0	45.0	1.7441899675588417	1.6689291783227462	3:hsa;hsa-mir-4796,114743445,114743525,-	1.7441899675588417	1.6689291783227462
hsa-mir-3179-2	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-2,18494493,18494576,-	0.1090118729724276	0.10430807364517164
hsa-mir-6132	2.0	45.0	44.5	1.7441899675588417	1.6689291783227462	7:hsa;hsa-mir-6132,117020211,117020319,+	1.7248100790304102	1.6503855207858267
hsa-mir-3179-3	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-3,14901508,14901591,+	0.1090118729724276	0.10430807364517164
hsa-mir-548q	3.0	45.0	45.0	1.7441899675588417	1.6689291783227462	10:hsa;hsa-mir-548q,12725254,12725353,-	1.7441899675588417	1.6689291783227462
hsa-mir-3179-4	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-4,18494493,18494576,-	0.1090118729724276	0.10430807364517164
hsa-mir-3179-4	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-4,14901508,14901591,+	0.1090118729724276	0.10430807364517164
hsa-mir-3179-4	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-4,16300159,16300242,+	0.1090118729724276	0.10430807364517164
hsa-mir-3179-2	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-2,16300159,16300242,+	0.1090118729724276	0.10430807364517164
hsa-mir-4504	2.0	45.0	45.0	1.7441899675588417	1.6689291783227462	14:hsa;hsa-mir-4504,50299855,50299946,-	1.7441899675588417	1.6689291783227462
hsa-mir-2681	3.0	45.0	45.0	1.7441899675588417	1.6689291783227462	13:hsa;hsa-mir-2681,101967642,101967746,-	1.7441899675588417	1.6689291783227462
hsa-mir-3179-3	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-3,18411894,18411977,-	0.1090118729724276	0.10430807364517164
hsa-mir-6882	5.0	45.0	45.0	1.7441899675588417	1.6689291783227462	15:hsa;hsa-mir-6882,74840642,74840707,-	1.7441899675588417	1.6689291783227462
hsa-mir-3179-3	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-3,18494493,18494576,-	0.1090118729724276	0.10430807364517164
hsa-mir-3179-1	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-1,16300159,16300242,+	0.1090118729724276	0.10430807364517164
hsa-mir-3179-1	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-1,14901508,14901591,+	0.1090118729724276	0.10430807364517164
hsa-mir-3179-3	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-3,16300159,16300242,+	0.1090118729724276	0.10430807364517164
hsa-mir-3179-2	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-2,14901508,14901591,+	0.1090118729724276	0.10430807364517164
hsa-mir-3179-1	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-1,18494493,18494576,-	0.1090118729724276	0.10430807364517164
hsa-mir-3179-1	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-1,18411894,18411977,-	0.1090118729724276	0.10430807364517164
hsa-mir-3179-4	1.0	45.0	2.8125	1.7441899675588417	1.6689291783227462	16:hsa;hsa-mir-3179-4,18411894,18411977,-	0.1090118729724276	0.10430807364517164
hsa-mir-2276	3.0	44.0	44.0	1.7054301905019786	1.6318418632489073	13:hsa;hsa-mir-2276,24162416,24162504,+	1.7054301905019786	1.6318418632489073
hsa-mir-7854	2.0	44.0	44.0	1.7054301905019786	1.6318418632489073	16:hsa;hsa-mir-7854,81533902,81533966,+	1.7054301905019786	1.6318418632489073
hsa-mir-6859-1	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	15:hsa;hsa-mir-6859-1,101973524,101973591,+	0.10416690084031971	0.09967215926094178
hsa-mir-6859-4	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	16:hsa;hsa-mir-6859-4,17052,17119,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-3	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	16:hsa;hsa-mir-6859-3,17052,17119,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-4	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-4,187891,187958,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-1	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-1,187891,187958,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-4	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-4,17369,17436,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-3	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	15:hsa;hsa-mir-6859-3,101973524,101973591,+	0.10416690084031971	0.09967215926094178
hsa-mir-6859-1	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-1,17369,17436,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-2	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	16:hsa;hsa-mir-6859-2,17052,17119,-	0.10416690084031971	0.09967215926094178
hsa-mir-3657	1.0	43.0	43.0	1.6666704134451154	1.5947545481750685	12:hsa;hsa-mir-3657,112037599,112037715,-	1.6666704134451154	1.5947545481750685
hsa-mir-6859-4	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	15:hsa;hsa-mir-6859-4,101973524,101973591,+	0.10416690084031971	0.09967215926094178
hsa-mir-6859-1	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	16:hsa;hsa-mir-6859-1,17052,17119,-	0.10416690084031971	0.09967215926094178
hsa-mir-4536-1	3.0	43.0	21.5	1.6666704134451154	1.5947545481750685	X:hsa;hsa-mir-4536-1,55451495,55451582,-	0.8333352067225577	0.7973772740875342
hsa-mir-6859-2	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-2,17369,17436,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-3	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-3,17369,17436,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-3	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-3,187891,187958,-	0.10416690084031971	0.09967215926094178
hsa-mir-4536-2	3.0	43.0	21.5	1.6666704134451154	1.5947545481750685	X:hsa;hsa-mir-4536-2,55451495,55451582,+	0.8333352067225577	0.7973772740875342
hsa-mir-6859-2	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	1:hsa;hsa-mir-6859-2,187891,187958,-	0.10416690084031971	0.09967215926094178
hsa-mir-6859-2	2.0	43.0	2.6875	1.6666704134451154	1.5947545481750685	15:hsa;hsa-mir-6859-2,101973524,101973591,+	0.10416690084031971	0.09967215926094178
hsa-mir-1252	1.0	42.0	42.0	1.6279106363882523	1.5576672331012298	12:hsa;hsa-mir-1252,79419257,79419321,+	1.6279106363882523	1.5576672331012298
hsa-mir-4661	2.0	42.0	42.0	1.6279106363882523	1.5576672331012298	8:hsa;hsa-mir-4661,91205485,91205559,+	1.6279106363882523	1.5576672331012298
hsa-mir-6780b	1.0	42.0	42.0	1.6279106363882523	1.5576672331012298	6:hsa;hsa-mir-6780b,43434542,43434620,+	1.6279106363882523	1.5576672331012298
hsa-mir-6877	3.0	41.0	41.0	1.589150859331389	1.520579918027391	9:hsa;hsa-mir-6877,133051996,133052059,+	1.589150859331389	1.520579918027391
hsa-mir-943	3.0	41.0	41.0	1.589150859331389	1.520579918027391	4:hsa;hsa-mir-943,1986384,1986477,-	1.589150859331389	1.520579918027391
hsa-mir-3145	2.0	41.0	41.0	1.589150859331389	1.520579918027391	6:hsa;hsa-mir-3145,138435213,138435294,-	1.589150859331389	1.520579918027391
hsa-mir-548v	1.0	40.0	40.0	1.550391082274526	1.4834926029535522	8:hsa;hsa-mir-548v,17681578,17681657,-	1.550391082274526	1.4834926029535522
hsa-mir-6724-1	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-1,8432530,8432621,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-2	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-2,8205315,8205406,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-4	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-4,8249505,8249596,+	0.09447695657610393	0.09040033049248208
hsa-mir-1269a	4.0	39.0	39.0	1.5116313052176629	1.4464052878797133	4:hsa;hsa-mir-1269a,66276824,66276928,+	1.5116313052176629	1.4464052878797133
hsa-mir-6724-1	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-1,8388362,8388453,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-3	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-3,8249505,8249596,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-1	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-1,8249505,8249596,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-4	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-4,8205315,8205406,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-3	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-3,8205315,8205406,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-3	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-3,8388362,8388453,+	0.09447695657610393	0.09040033049248208
hsa-mir-4482	1.0	39.0	39.0	1.5116313052176629	1.4464052878797133	10:hsa;hsa-mir-4482,104268336,104268405,-	1.5116313052176629	1.4464052878797133
hsa-mir-6724-2	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-2,8388362,8388453,+	0.09447695657610393	0.09040033049248208
hsa-mir-548s	1.0	39.0	39.0	1.5116313052176629	1.4464052878797133	2:hsa;hsa-mir-548s,11767444,11767525,+	1.5116313052176629	1.4464052878797133
hsa-mir-6724-2	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-2,8249505,8249596,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-1	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-1,8205315,8205406,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-3	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-3,8432530,8432621,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-4	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-4,8432530,8432621,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-2	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-2,8432530,8432621,+	0.09447695657610393	0.09040033049248208
hsa-mir-6724-4	2.0	39.0	2.4375	1.5116313052176629	1.4464052878797133	21:hsa;hsa-mir-6724-4,8388362,8388453,+	0.09447695657610393	0.09040033049248208
hsa-mir-7977	1.0	39.0	39.0	1.5116313052176629	1.4464052878797133	3:hsa;hsa-mir-7977,176515103,176515151,+	1.5116313052176629	1.4464052878797133
hsa-mir-513a-1	2.0	38.0	19.0	1.4728715281607996	1.4093179728058745	X:hsa;hsa-mir-513a-1,147213463,147213591,-	0.7364357640803998	0.7046589864029372
hsa-mir-513a-2	2.0	38.0	19.0	1.4728715281607996	1.4093179728058745	X:hsa;hsa-mir-513a-2,147225826,147225952,-	0.7364357640803998	0.7046589864029372
hsa-mir-6747	1.0	38.0	38.0	1.4728715281607996	1.4093179728058745	11:hsa;hsa-mir-6747,62567011,62567071,-	1.4728715281607996	1.4093179728058745
hsa-mir-3151	2.0	38.0	38.0	1.4728715281607996	1.4093179728058745	8:hsa;hsa-mir-3151,103154614,103154689,+	1.4728715281607996	1.4093179728058745
hsa-mir-4653	3.0	38.0	38.0	1.4728715281607996	1.4093179728058745	7:hsa;hsa-mir-4653,101159473,101159555,+	1.4728715281607996	1.4093179728058745
hsa-mir-6858	1.0	37.0	37.0	1.4341117511039365	1.3722306577320358	X:hsa;hsa-mir-6858,154450320,154450386,+	1.4341117511039365	1.3722306577320358
hsa-mir-200a	2.0	37.0	37.0	1.4341117511039365	1.3722306577320358	1:hsa;hsa-mir-200a,1167863,1167952,+	1.4341117511039365	1.3722306577320358
hsa-mir-2277	2.0	37.0	37.0	1.4341117511039365	1.3722306577320358	5:hsa;hsa-mir-2277,93620696,93620788,-	1.4341117511039365	1.3722306577320358
hsa-mir-618	2.0	36.0	36.0	1.3953519740470735	1.335143342658197	12:hsa;hsa-mir-618,80935736,80935833,-	1.3953519740470735	1.335143342658197
hsa-mir-1273h	1.0	36.0	36.0	1.3953519740470735	1.335143342658197	16:hsa;hsa-mir-1273h,24203116,24203231,+	1.3953519740470735	1.335143342658197
hsa-mir-6721	2.0	36.0	36.0	1.3953519740470735	1.335143342658197	6:hsa;hsa-mir-6721,32170030,32170116,-	1.3953519740470735	1.335143342658197
hsa-mir-6772	3.0	36.0	36.0	1.3953519740470735	1.335143342658197	16:hsa;hsa-mir-6772,57772289,57772352,-	1.3953519740470735	1.335143342658197
hsa-mir-1231	2.0	35.0	35.0	1.3565921969902102	1.2980560275843582	1:hsa;hsa-mir-1231,201808611,201808702,+	1.3565921969902102	1.2980560275843582
hsa-mir-1267	3.0	35.0	35.0	1.3565921969902102	1.2980560275843582	13:hsa;hsa-mir-1267,107531171,107531248,-	1.3565921969902102	1.2980560275843582
hsa-mir-6741	1.0	34.0	34.0	1.317832419933347	1.2609687125105193	1:hsa;hsa-mir-6741,225922080,225922142,-	1.317832419933347	1.2609687125105193
hsa-mir-452	2.0	34.0	34.0	1.317832419933347	1.2609687125105193	X:hsa;hsa-mir-452,151959628,151959712,-	1.317832419933347	1.2609687125105193
hsa-mir-4804	1.0	34.0	34.0	1.317832419933347	1.2609687125105193	5:hsa;hsa-mir-4804,72878591,72878663,+	1.317832419933347	1.2609687125105193
hsa-mir-4646	2.0	34.0	34.0	1.317832419933347	1.2609687125105193	6:hsa;hsa-mir-4646,31701029,31701091,-	1.317832419933347	1.2609687125105193
hsa-mir-6134	10.0	34.0	34.0	1.317832419933347	1.2609687125105193	X:hsa;hsa-mir-6134,28495555,28495663,-	1.317832419933347	1.2609687125105193
hsa-mir-4738	1.0	33.0	33.0	1.2790726428764838	1.2238813974366805	17:hsa;hsa-mir-4738,75784521,75784607,-	1.2790726428764838	1.2238813974366805
hsa-mir-210	1.0	32.0	32.0	1.2403128658196207	1.1867940823628418	11:hsa;hsa-mir-210,568089,568198,-	1.2403128658196207	1.1867940823628418
hsa-mir-3135a	2.0	31.0	31.0	1.2015530887627577	1.149706767289003	3:hsa;hsa-mir-3135a,20137565,20137641,+	1.2015530887627577	1.149706767289003
hsa-mir-3174	2.0	31.0	31.0	1.2015530887627577	1.149706767289003	15:hsa;hsa-mir-3174,90006755,90006841,+	1.2015530887627577	1.149706767289003
hsa-mir-11399	2.0	31.0	31.0	1.2015530887627577	1.149706767289003	1:hsa;hsa-mir-11399,112882050,112882129,+	1.2015530887627577	1.149706767289003
hsa-mir-378c	2.0	31.0	16.0	1.2015530887627577	1.149706767289003	10:hsa;hsa-mir-378c,130962588,130962668,-	0.6201564329098104	0.5933970411814209
hsa-mir-1197	2.0	31.0	31.0	1.2015530887627577	1.149706767289003	14:hsa;hsa-mir-1197,101025564,101025651,+	1.2015530887627577	1.149706767289003
hsa-mir-663a	2.0	31.0	2.818181818181818	1.2015530887627577	1.149706767289003	20:hsa;hsa-mir-663a,26208186,26208278,-	0.1092320989784325	0.10451879702627298
hsa-mir-5586	2.0	31.0	31.0	1.2015530887627577	1.149706767289003	14:hsa;hsa-mir-5586,59646962,59647020,-	1.2015530887627577	1.149706767289003
hsa-mir-1538	1.0	30.0	30.0	1.1627933117058944	1.112619452215164	16:hsa;hsa-mir-1538,69565808,69565868,-	1.1627933117058944	1.112619452215164
hsa-mir-4520-1	3.0	30.0	30.0	1.1627933117058944	1.112619452215164	17:hsa;hsa-mir-4520-1,6655440,6655509,-	1.1627933117058944	1.112619452215164
hsa-mir-7976	1.0	30.0	30.0	1.1627933117058944	1.112619452215164	3:hsa;hsa-mir-7976,127587111,127587176,-	1.1627933117058944	1.112619452215164
hsa-mir-5191	1.0	30.0	30.0	1.1627933117058944	1.112619452215164	1:hsa;hsa-mir-5191,201719508,201719627,+	1.1627933117058944	1.112619452215164
hsa-mir-6779	1.0	30.0	30.0	1.1627933117058944	1.112619452215164	17:hsa;hsa-mir-6779,38914979,38915042,+	1.1627933117058944	1.112619452215164
hsa-mir-4423	3.0	30.0	30.0	1.1627933117058944	1.112619452215164	1:hsa;hsa-mir-4423,85133794,85133873,+	1.1627933117058944	1.112619452215164
hsa-mir-4654	2.0	30.0	30.0	1.1627933117058944	1.112619452215164	1:hsa;hsa-mir-4654,162157107,162157182,+	1.1627933117058944	1.112619452215164
hsa-mir-599	2.0	30.0	30.0	1.1627933117058944	1.112619452215164	8:hsa;hsa-mir-599,99536636,99536730,-	1.1627933117058944	1.112619452215164
hsa-mir-216b	1.0	29.0	29.0	1.1240335346490313	1.0755321371413253	2:hsa;hsa-mir-216b,56000714,56000795,-	1.1240335346490313	1.0755321371413253
hsa-mir-4684	3.0	29.0	29.0	1.1240335346490313	1.0755321371413253	1:hsa;hsa-mir-4684,22719517,22719598,+	1.1240335346490313	1.0755321371413253
hsa-mir-6733	2.0	29.0	29.0	1.1240335346490313	1.0755321371413253	1:hsa;hsa-mir-6733,43171652,43171712,-	1.1240335346490313	1.0755321371413253
hsa-mir-3620	4.0	28.0	28.0	1.0852737575921683	1.0384448220674865	1:hsa;hsa-mir-3620,228097263,228097341,+	1.0852737575921683	1.0384448220674865
hsa-mir-585	1.0	28.0	28.0	1.0852737575921683	1.0384448220674865	5:hsa;hsa-mir-585,169263601,169263694,-	1.0852737575921683	1.0384448220674865
hsa-mir-3612	4.0	28.0	28.0	1.0852737575921683	1.0384448220674865	12:hsa;hsa-mir-3612,128294092,128294178,+	1.0852737575921683	1.0384448220674865
hsa-mir-513b	3.0	28.0	28.0	1.0852737575921683	1.0384448220674865	X:hsa;hsa-mir-513b,147199044,147199127,-	1.0852737575921683	1.0384448220674865
hsa-mir-4668	2.0	28.0	28.0	1.0852737575921683	1.0384448220674865	9:hsa;hsa-mir-4668,111932100,111932169,+	1.0852737575921683	1.0384448220674865
hsa-mir-4689	2.0	27.0	27.0	1.046513980535305	1.0013575069936478	1:hsa;hsa-mir-4689,5862672,5862741,-	1.046513980535305	1.0013575069936478
hsa-mir-4762	2.0	25.0	25.0	0.9689944264215787	0.9271828768459701	22:hsa;hsa-mir-4762,45760524,45760598,+	0.9689944264215787	0.9271828768459701
hsa-mir-548l	1.0	24.0	24.0	0.9302346493647156	0.8900955617721313	11:hsa;hsa-mir-548l,94466495,94466580,-	0.9302346493647156	0.8900955617721313
hsa-mir-1910	1.0	24.0	24.0	0.9302346493647156	0.8900955617721313	16:hsa;hsa-mir-1910,85741621,85741700,-	0.9302346493647156	0.8900955617721313
hsa-mir-937	2.0	24.0	24.0	0.9302346493647156	0.8900955617721313	8:hsa;hsa-mir-937,143812957,143813042,-	0.9302346493647156	0.8900955617721313
hsa-mir-597	1.0	23.0	23.0	0.8914748723078524	0.8530082466982924	8:hsa;hsa-mir-597,9741672,9741768,+	0.8914748723078524	0.8530082466982924
hsa-mir-6786	3.0	23.0	23.0	0.8914748723078524	0.8530082466982924	17:hsa;hsa-mir-6786,81693757,81693869,+	0.8914748723078524	0.8530082466982924
hsa-mir-6738	2.0	22.0	21.5	0.8527150952509893	0.8159209316244537	1:hsa;hsa-mir-6738,155951273,155951336,-	0.8333352067225577	0.7973772740875342
hsa-mir-33b	1.0	22.0	22.0	0.8527150952509893	0.8159209316244537	17:hsa;hsa-mir-33b,17813836,17813931,-	0.8527150952509893	0.8159209316244537
hsa-mir-1243	1.0	21.0	21.0	0.8139553181941261	0.7788336165506149	4:hsa;hsa-mir-1243,113106863,113106955,+	0.8139553181941261	0.7788336165506149
hsa-mir-6754	1.0	20.0	20.0	0.775195541137263	0.7417463014767761	11:hsa;hsa-mir-6754,71473503,71473568,+	0.775195541137263	0.7417463014767761
hsa-mir-6837	1.0	16.0	16.0	0.6201564329098104	0.5933970411814209	7:hsa;hsa-mir-6837,44051766,44051829,+	0.6201564329098104	0.5933970411814209
hsa-mir-607	1.0	15.0	15.0	0.5813966558529472	0.556309726107582	10:hsa;hsa-mir-607,96828669,96828764,-	0.5813966558529472	0.556309726107582
hsa-mir-509-2	1.0	13.0	3.25	0.503877101739221	0.48213509595990445	X:hsa;hsa-mir-509-2,147260535,147260625,-	0.12596927543480524	0.12053377398997611
hsa-mir-509-1	1.0	13.0	3.25	0.503877101739221	0.48213509595990445	X:hsa;hsa-mir-509-1,147260532,147260625,-	0.12596927543480524	0.12053377398997611
hsa-mir-509-2	1.0	13.0	3.25	0.503877101739221	0.48213509595990445	X:hsa;hsa-mir-509-2,147258760,147258850,-	0.12596927543480524	0.12053377398997611
hsa-mir-509-3	1.0	13.0	3.25	0.503877101739221	0.48213509595990445	X:hsa;hsa-mir-509-3,147259652,147259726,-	0.12596927543480524	0.12053377398997611
hsa-mir-6802	1.0	12.0	12.0	0.4651173246823578	0.44504778088606567	19:hsa;hsa-mir-6802,55239912,55239976,-	0.4651173246823578	0.44504778088606567
hsa-mir-3648-2	1.0	11.0	1.8333333333333333	0.42635754762549466	0.40796046581222684	21:hsa;hsa-mir-3648-2,8986999,8987178,+	0.07105959127091577	0.06799341096870447
