gene	32152388_EXO_S22	32170641_EXO_S35	32160652_EXO_S28	32152480_EXO_S3	32170419_EXO_S34	32160008_EXO_S24	32151370_EXO_S14	32150690_EXO_S2	180726-190530_Brain_S36	32151510_EXO_S15	32160118_EXO_S26	32150162_EXO_S11	32151633_EXO_S16	32152263_EXO_S7	32152081_EXO_S18	32152276_EXO_S21	32160740_EXO_S29	32152259_EXO_S20	32160002_EXO_S23	32161448_EXO_S32	32152082_EXO_S19	32152019_EXO_S17	32161241_EXO_S31	32170071_EXO_S33	32141754_EXO_S5	32150091_EXO_S1	32160964_EXO_S30	32160619_EXO_S27	32151247_EXO_S13	32150880_EXO_S12	32151523_EXO_S6	32141765_EXO_S9	32150158_EXO_S10	32140235_EXO_S8	32160071_EXO_S25	32151648_EXO_S4
hsa-miR-7151-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664a-5p	93.0	159.0	1.0	259.0	0.0	120.0	73.0	322.0	782.0	23.0	321.0	0.0	420.0	1.0	0.0	64.0	0.0	84.0	262.0	31.0	121.0	149.0	291.0	337.0	60.0	0.0	79.0	381.0	221.0	29.0	41.0	41.0	500.0	0.0	0.0	2.0
hsa-miR-1236-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-431-5p	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	679.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-619-5p	0.0	0.0	0.0	13.0	0.0	0.0	17.0	0.0	42.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	5.0	0.0	0.0
hsa-miR-135a-5p	101.0	77.0	24.0	475.66	64.0	141.0	419.66	351.66	7713.0	55.0	1264.66	160.0	278.0	1.0	0.66	0.0	0.0	8.0	778.0	63.66	101.0	16.0	396.66	1350.0	56.0	0.0	220.0	458.0	24.0	217.66	142.0	22.0	826.0	0.0	194.0	22.0
hsa-miR-4536-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-1288-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-483-3p	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	263.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3678-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3180-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.550000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-708-5p	1.0	70.0	0.0	20.0	0.0	0.0	22.0	0.0	3436.0	26.0	102.0	0.0	46.0	0.0	0.0	0.0	0.0	15.0	39.0	21.0	0.0	3.0	26.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0
hsa-miR-210-3p	7.0	88.0	81.0	89.0	117.0	38.0	48.0	108.0	124.0	31.0	20.0	0.0	283.0	105.0	0.0	0.0	0.0	44.0	90.0	78.0	0.0	149.0	263.0	324.0	100.0	0.0	0.0	101.0	49.0	84.0	35.0	33.0	155.0	0.0	0.0	45.0
hsa-miR-18a-5p	40.0	0.0	1.0	23.0	1.0	0.0	15.0	0.0	152.0	5.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	49.0	46.0	0.0	0.0	0.0	0.0	23.0	0.0	23.0	12.0	32.0	0.0	0.0	0.0
hsa-miR-1180-5p	0.0	19.0	0.0	0.0	0.0	0.0	13.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
hsa-miR-4723-3p	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6802-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	15.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-92a-3p	7269.0	26485.0	2643.0	24084.66	20238.0	10839.0	21315.0	44462.66	108071.0	5902.0	72873.0	1813.0	64018.0	309.0	3202.0	6585.0	1034.0	7376.0	43357.0	10757.0	10596.0	12303.66	28412.0	73552.34	2207.0	269.0	5833.0	48813.0	9560.0	4635.0	4126.0	4641.0	70571.0	662.0	8774.0	717.0
hsa-miR-4677-3p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9986	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6756-3p	7.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7109-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9985	10.33	2.5	1.0	28.67	1.5	4.5	25.5	4.5	463.83	7.83	19.17	7.5	26.33	0.0	0.33	0.0	0.33	3.0	49.5	32.33	1.5	1.0	8.83	76.83	10.83	0.0	1.0	30.83	0.5	9.67	4.33	7.5	26.5	0.0	0.0	0.0
hsa-miR-155-5p	43.0	156.0	0.0	19.0	106.0	0.0	17.0	140.0	1111.0	0.0	116.0	2.0	104.0	0.0	0.0	1.0	0.0	21.0	526.0	15.0	0.0	22.0	25.0	335.0	17.0	65.0	29.0	195.0	0.0	94.0	12.0	16.0	1142.0	1.0	497.0	15.0
hsa-miR-890	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	10.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4714-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4668-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6747-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0
hsa-miR-1911-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6845-3p	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-652-5p	0.0	101.0	1.0	0.0	0.0	0.0	0.0	38.0	30.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10401-3p	0.0	1.0	0.0	4.0	110.0	37.0	0.0	18.0	39.0	13.0	136.0	0.0	23.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	77.0	1.0	17.0	35.0	1.0	0.0	42.0	0.0	0.0	0.0	0.0	24.0	3.0	0.0	0.0	10.0
hsa-let-7a-3p	116.0	138.0	13.0	457.0	0.0	134.0	307.0	549.0	3348.0	76.0	1024.0	92.0	816.0	1.0	0.0	78.0	1.0	54.0	649.0	196.0	0.0	171.0	351.0	1308.0	75.0	0.0	53.0	466.0	52.0	17.0	57.0	356.0	773.0	5.0	34.0	0.0
hsa-miR-320a-5p	0.0	0.0	13.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-203b-3p	4.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	130.0	6.0	0.0	0.0	12.0	51.0	0.0	0.0	0.0	0.0	12.0	28.0	0.0	2.0	44.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	7.0	0.0	0.0	0.0
hsa-miR-4757-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6836-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-342-3p	521.0	819.0	182.0	997.0	637.0	533.0	737.0	1195.0	20473.0	324.0	1777.0	177.0	1680.0	0.0	32.0	84.0	0.0	294.0	2164.0	545.0	265.0	480.0	1191.0	3846.0	203.0	3.0	291.0	2773.0	378.0	246.0	167.0	281.0	3325.0	45.0	494.0	22.0
hsa-miR-296-3p	10.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	1.0	154.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	30.0	11.0	0.0	17.0	43.0	142.0	0.0	0.0	0.0	36.0	0.0	1.0	11.0	0.0	65.0	0.0	0.0	0.0
hsa-miR-487b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3129-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-365b-5p	0.0	0.0	3.0	29.0	0.0	39.0	0.0	0.0	1.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	8.0	46.0	8.0	0.0	46.0	20.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	41.0	1.0	6.0	15.0	0.0	42.0
hsa-miR-10398-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
hsa-miR-7151-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664a-3p	124.0	366.0	56.0	387.0	254.0	100.0	251.0	145.0	1091.0	115.0	1018.0	22.0	845.0	0.0	1.0	201.0	7.0	52.0	581.0	92.0	39.0	60.0	526.0	995.0	7.0	0.0	89.0	389.0	71.0	43.0	21.0	72.0	794.0	0.0	22.0	0.0
hsa-miR-431-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	998.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6879-5p	22.0	0.0	27.0	0.0	0.0	39.0	8.0	0.0	0.0	9.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	37.0	2.0	9.0	18.0	0.0	15.0	1.0	0.0	0.0	24.0	0.0	43.0	0.0	0.0	3.0	0.0	14.0	0.0	0.0
hsa-miR-135a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1227-5p	1.0	47.0	0.0	0.0	1.0	29.0	13.0	0.0	0.0	0.0	12.0	0.0	6.0	0.0	86.0	0.0	5.0	1.0	0.0	0.0	0.0	14.0	3.0	0.0	0.0	0.0	18.0	0.0	0.0	14.0	16.0	0.0	16.0	3.0	0.0	0.0
hsa-miR-374a-5p	125.0	91.0	0.0	248.5	101.0	219.5	209.0	477.33	3179.83	51.5	317.5	8.0	642.5	1.0	0.0	34.0	13.0	34.0	660.5	76.0	32.0	62.0	319.0	774.5	1.0	1.0	130.0	424.5	46.0	36.0	79.0	51.0	555.0	1.0	19.0	1.0
hsa-miR-3678-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-708-3p	0.0	38.0	0.0	10.0	0.0	0.0	9.0	0.0	479.0	35.0	55.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	9.0	4.0	0.0	18.0	21.0	108.0	1.0	0.0	16.0	0.0	2.0	0.0	12.0	0.0	37.0	0.0	0.0	0.0
hsa-miR-511-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-873-5p	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	737.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-18a-3p	0.0	26.0	0.0	0.0	0.0	22.0	8.0	0.0	69.0	20.0	13.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	0.0	5.0	27.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0
hsa-miR-4790-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-550a-5p	0.0	12.0	32.0	1.0	0.0	0.0	0.0	0.0	33.34	0.66	38.34	0.0	22.0	0.0	0.0	0.0	0.0	0.0	15.0	15.0	0.0	0.0	15.0	10.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	1.0	0.0	0.0	0.0	10.66
hsa-miR-1180-3p	108.0	404.0	149.0	517.0	329.0	195.0	543.0	628.0	9411.0	202.0	1926.0	53.0	1847.0	36.0	239.0	154.0	0.0	86.0	886.0	478.0	194.0	397.0	862.0	2745.0	310.0	1.0	8.0	1070.0	143.0	163.0	152.0	97.0	1189.0	35.0	82.0	88.0
hsa-miR-7109-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3162-5p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	52.0
hsa-miR-5195-5p	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6747-3p	0.0	0.0	0.0	14.0	0.0	0.0	5.0	0.0	26.0	13.0	0.0	14.0	29.0	0.0	0.0	0.0	0.0	0.0	18.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-652-3p	612.0	1813.0	564.0	1253.0	573.0	664.0	1514.0	1775.0	7218.0	546.0	2077.0	154.0	3890.0	215.0	490.0	465.0	52.0	401.0	2747.0	1552.0	651.0	1018.0	3314.0	8661.0	460.0	1.0	412.0	2441.0	564.0	600.0	281.0	228.0	3329.0	71.0	172.0	81.0
hsa-miR-26a-5p	38486.66	97426.0	16168.0	89070.34	75828.34	33869.0	98053.34	142145.34	1045923.5	22885.0	288350.34	9685.66	248947.0	742.0	3388.0	22369.66	3405.66	24002.34	236029.66	48304.0	35083.66	36297.0	137230.0	666307.34	7601.0	183.0	26831.0	199442.0	37047.34	23669.0	12906.0	42579.34	293641.34	1428.0	30788.0	3449.0
hsa-miR-6738-5p	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	1.0	1.0	0.0	0.0	39.0	0.0
hsa-miR-320a-3p	8266.81	22252.81	5328.73	22798.34	16683.22	5536.45	17702.28	31551.7	52175.8	9194.94	46803.9	2467.3	70080.78	19040.55	9815.93	5053.8	1059.73	9730.34	22519.52	21575.84	7197.6	30959.32	22254.95	80649.72	19227.1	192.67	5974.39	29024.09	9239.36	7479.51	3965.11	3911.38	39966.65	616.2	3392.43	5916.68
hsa-miR-6836-3p	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548am-5p	0.0	0.0	0.0	0.0	0.0	9.0	16.25	0.25	3.25	0.0	20.0	0.0	40.92	0.0	0.0	0.0	0.25	0.0	5.08	22.64	0.25	7.33	9.5	20.67	20.0	0.0	0.0	8.0	0.0	0.0	6.92	3.33	9.33	0.0	0.0	0.0
hsa-miR-487b-3p	17.0	0.0	0.0	0.0	158.0	2.0	20.0	66.0	74087.0	5.0	13.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	34.0	1.0	0.0	5.0	10.0	160.0	14.0	0.0	0.0	88.0	7.0	0.0	0.0	15.0	76.0	0.0	91.0	0.0
hsa-miR-3129-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6827-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-365b-3p	11.5	65.5	18.0	113.5	52.5	62.5	93.5	14.0	1148.0	57.0	108.5	10.0	239.0	0.0	0.0	15.0	24.5	7.5	95.0	22.0	29.0	56.5	104.5	124.5	0.0	0.0	0.0	160.5	56.0	23.0	15.0	48.5	260.5	0.0	71.5	0.0
hsa-miR-5011-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450a-5p	17.0	0.0	53.0	228.0	78.0	5.0	199.0	156.0	103.0	93.0	275.0	40.0	191.0	0.0	0.0	31.0	0.0	0.0	232.0	24.0	31.0	7.0	120.0	131.0	82.0	0.0	28.0	27.0	0.0	0.0	29.0	40.0	304.0	0.0	37.0	0.0
hsa-miR-324-5p	3.0	0.0	0.0	78.0	0.0	31.0	23.0	47.0	1935.0	18.0	0.0	33.0	148.0	0.0	25.0	0.0	0.0	20.0	39.0	52.0	49.0	50.0	66.0	131.0	15.0	0.0	0.0	14.0	9.0	0.0	14.0	2.0	82.0	0.0	28.0	0.0
hsa-miR-6879-3p	0.0	0.0	0.0	1.0	92.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548bb-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1227-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-374a-3p	0.0	0.0	0.0	38.0	1.0	56.0	61.0	111.0	733.0	14.0	9.0	9.0	130.0	0.0	0.0	11.0	1.0	0.0	150.0	35.0	0.0	0.0	25.0	218.0	0.0	0.0	43.0	149.0	0.0	35.0	0.0	31.0	84.0	0.0	0.0	0.0
hsa-miR-6508-5p	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3617-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6771-5p	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-873-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-17-5p	87.0	435.5	30.0	284.0	71.0	90.0	168.0	251.0	1569.5	64.0	479.83	9.0	706.83	2.0	0.0	105.0	39.0	50.0	353.0	91.5	136.0	128.0	366.83	676.5	4.0	0.0	12.0	378.0	74.0	53.67	70.0	47.0	471.83	17.0	19.83	0.0
hsa-miR-4790-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
