gene	32160475_EXO_S26	32161242_EXO_S7	32160187_EXO_S9	32160696_EXO_S3	32151244_EXO_S30	180626-180628-190531_Brain_S32	32161406_EXO_S4	32160790_EXO_S27	32152197_EXO_S12	32150184_EXO_S18	32161462_EXO_S13	32151184_EXO_S8	32151974_EXO_S24	32160074_EXO_S17	32151031_EXO_S19	32151484_EXO_S11	32151694_EXO_S10	32160668_EXO_S16	32152356_EXO_S21	32151971_EXO_S23	32160196_EXO_S22	32151750_EXO_S14	32150887_EXO_S28	32150225_EXO_S2	32152444_EXO_S25	32140237_EXO_S31	32150168_EXO_S6	32152194_EXO_S15	32151686_EXO_S20	32161248_EXO_S29	32161349_EXO_S5	32150855_EXO_S1
hsa-miR-135a-3p	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4536-3p	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1227-5p	0.0	167.0	0.0	0.0	0.0	0.0	0.0	18.0	1.0	0.0	0.0	562.0	1.0	29.0	0.0	0.0	0.0	0.0	0.0	88.0	5.0	0.0	0.0	0.0	135.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-374a-5p	234.5	596.0	602.33	147.5	2895.5	1915.17	461.0	710.0	412.5	312.5	49.0	92.0	2574.5	0.33	521.5	344.0	197.5	1320.83	445.5	458.5	412.0	113.5	2615.33	882.5	177.0	291.5	889.0	1108.0	1762.5	261.33	0.0	166.0
hsa-miR-708-3p	0.0	0.0	0.0	0.0	75.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	711.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	1.0	0.0	44.0	0.0	1.0	0.0	29.0	0.0	16.0	0.0	0.0	0.0
hsa-miR-511-5p	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-873-5p	0.0	0.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	0.0	0.0	0.0	1020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	2.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
hsa-miR-18a-3p	0.0	0.0	0.0	0.0	115.0	19.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	0.0	0.0	0.0	270.0	224.0	0.0	0.0	27.0	0.0	114.0	0.0	0.0	0.0	79.0	23.0	170.0	57.0	0.0	0.0
hsa-miR-550a-5p	0.66	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.34	0.0	0.0	130.0	0.0	104.0	0.0	0.0	14.0	0.0	45.0	0.0	0.0	0.0	0.0	52.0	68.34	0.0	0.0	0.0
hsa-miR-1180-3p	696.0	438.0	106.0	565.0	4450.0	5530.0	635.5	1086.0	812.0	802.0	6.0	0.0	8766.0	0.0	710.0	1312.0	1516.0	2233.0	481.0	930.0	598.0	416.0	5271.0	1487.0	18.0	216.0	821.0	1370.0	2349.0	1439.0	0.0	29.0
hsa-miR-7109-3p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3162-5p	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5195-5p	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
hsa-miR-6747-3p	0.0	94.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0
hsa-miR-652-3p	1888.0	2390.0	1592.0	257.0	9020.0	5821.0	687.0	2569.0	1799.0	2320.0	627.0	3.0	13556.0	289.0	2655.0	3453.0	2400.0	7650.0	3068.0	1769.0	1824.0	1613.0	20793.0	3919.0	422.0	1243.0	3736.0	4465.0	12190.0	2361.0	197.0	619.0
hsa-miR-26a-5p	122171.5	216361.34	97422.66	57975.66	926265.34	775002.66	172182.34	174306.84	117732.66	125889.0	45406.34	21287.0	1244125.0	27252.66	197698.66	194658.0	262315.0	523758.16	163076.0	137099.34	150161.66	109787.0	1292348.34	257653.0	34205.66	120151.0	304501.0	400139.66	701490.66	233810.0	8211.66	42391.34
hsa-miR-6738-5p	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-320a-3p	11676.75	10784.72	8403.84	8107.92	56074.38	24037.53	21270.53	19064.87	14211.14	11941.13	11452.51	2090.0	37016.89	3178.33	17637.52	26388.87	40104.26	62666.29	14889.04	9453.04	9476.04	13717.41	99962.51	40662.41	2357.67	10154.43	18511.04	36145.67	48855.48	25331.72	1770.31	8204.03
hsa-miR-4757-3p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6836-3p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
hsa-miR-597-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548am-5p	16.67	23.17	0.0	0.0	33.58	1.0	0.0	6.75	0.0	0.0	0.33	0.0	19.17	79.92	9.67	16.0	146.03	41.42	0.0	0.0	19.92	0.0	61.17	0.0	0.0	22.0	22.86	23.0	25.33	10.67	0.0	0.0
hsa-miR-487b-3p	1.0	10.0	0.0	292.0	281.0	68582.0	1.0	144.0	33.0	6.0	91.0	11.0	116573.0	0.0	0.0	269.0	171.0	672.0	34.0	24.0	39.0	1.0	124.0	113.0	0.0	46.0	392.0	71.0	287.0	36.0	6.0	63.0
hsa-miR-3129-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	37.0	0.0	0.0	0.0
hsa-miR-365b-3p	0.0	69.5	212.5	0.0	319.0	387.5	0.0	0.5	68.0	72.0	1.5	0.0	830.0	13.5	115.0	87.5	63.5	380.5	5.0	7.5	56.5	82.0	928.0	7.5	12.0	79.0	212.5	345.0	392.5	122.0	3.0	0.0
hsa-miR-450a-5p	90.0	0.0	241.0	0.0	384.0	65.0	33.0	71.0	53.0	16.0	1.0	0.0	160.0	0.0	11.0	46.0	0.0	352.0	199.0	15.0	57.0	89.0	841.0	0.0	5.0	74.0	24.0	128.0	781.0	34.0	0.0	0.0
hsa-miR-324-5p	0.0	0.0	0.0	0.0	215.0	844.0	0.0	22.0	53.0	0.0	0.0	0.0	1711.0	0.0	56.0	22.0	326.0	108.0	34.0	30.0	16.0	30.0	286.0	0.0	0.0	0.0	0.0	72.0	261.0	0.0	0.0	1.0
hsa-miR-6879-3p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	259.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-374a-3p	35.0	49.0	35.0	97.0	492.0	569.0	85.0	334.0	46.0	0.0	0.0	0.0	997.0	0.0	138.0	137.0	227.0	277.0	15.0	66.0	102.0	123.0	635.0	43.0	1.0	167.0	157.0	325.0	254.0	42.0	0.0	0.0
hsa-miR-6508-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3617-5p	0.0	0.0	0.0	0.0	0.0	0.0	37.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0
hsa-miR-6771-5p	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0
hsa-miR-511-3p	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-873-3p	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-17-5p	98.0	370.0	136.33	48.0	999.0	386.67	197.0	141.0	278.33	0.0	50.0	0.0	1211.17	17.0	215.33	214.0	227.5	726.0	154.0	0.5	144.0	236.33	1683.33	203.0	0.0	0.0	264.0	477.5	905.0	312.5	0.0	37.0
hsa-miR-4790-3p	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3064-5p	0.0	0.0	0.0	0.0	27.0	66.0	0.0	0.0	0.0	0.0	1.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	129.0	0.0	0.0	0.0	0.0	23.0	50.0	0.0	0.0	0.0
hsa-miR-550a-3p	117.0	174.0	0.0	0.0	0.0	0.0	0.0	30.990000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	27.0	0.0	0.0	141.99	0.0	0.0	0.0	0.0	33.99	0.99	0.0	0.0	0.0
hsa-miR-502-5p	357.0	101.0	18.0	0.0	119.0	17.0	0.0	13.0	0.0	142.0	0.0	0.0	16.0	0.0	122.0	0.0	69.0	0.0	134.0	0.0	56.0	0.0	271.0	0.0	0.0	50.0	47.0	7.0	239.0	64.0	0.0	0.0
hsa-miR-1307-5p	0.0	0.0	0.0	4.0	46.0	310.0	1.0	0.0	56.0	0.0	0.0	0.0	465.0	0.0	0.0	36.0	54.0	102.0	80.0	1.0	22.0	0.0	568.0	0.0	0.0	154.0	126.0	179.0	307.0	0.0	119.0	0.0
hsa-miR-3162-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
hsa-miR-4781-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
hsa-miR-5195-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-449a	0.0	0.0	0.0	0.0	17.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	200.0	0.0	0.0	99.0	0.0	0.0	9.0	0.0	127.0	119.0	0.0	0.0	0.0	0.0	46.5	0.0	0.0	0.0
hsa-miR-545-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6738-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.5	0.0	0.0	0.0	0.0	34.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-137-5p	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-151a-5p	3589.0	7343.5	5780.0	1978.0	30752.33	53435.0	6360.5	5920.5	3770.0	4800.0	2638.0	1306.0	112202.5	1234.0	10517.5	9895.5	10951.5	20170.5	5027.5	4410.5	5707.67	6175.0	59636.5	10289.0	1775.0	3808.0	13840.0	17360.0	41847.0	8403.67	536.0	4352.5
hsa-miR-128-2-5p	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6729-5p	24.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548am-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-597-3p	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
hsa-miR-1251-5p	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	221.0	0.0	72.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-892c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6827-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	77.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-196b-5p	330.33	639.33	434.33	237.67	4701.67	251.33	1637.33	1165.0	1069.5	397.67	1132.33	0.0	239.0	340.33	1005.33	718.83	2536.33	2060.5	931.0	612.83	735.17	1012.0	5281.0	359.5	0.0	1084.33	2079.67	3895.33	2774.33	923.0	0.0	488.0
hsa-miR-4662a-5p	0.0	0.0	119.0	408.0	269.0	108.0	489.0	0.0	190.0	125.0	1.0	0.0	239.0	0.0	0.0	0.0	118.0	70.0	0.0	160.0	32.0	0.0	262.0	151.0	73.0	108.0	171.0	63.0	76.0	98.0	0.0	0.0
hsa-miR-6818-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34a-5p	431.0	307.0	1.0	0.0	585.0	1777.0	265.0	109.0	168.0	150.0	0.0	0.0	3645.0	0.0	430.0	400.0	222.0	411.0	310.0	2.0	119.0	145.0	1503.0	0.0	0.0	0.0	212.0	448.0	1750.0	378.0	0.0	0.0
hsa-miR-324-3p	102.0	496.0	119.0	37.0	1759.0	1766.0	43.0	991.0	250.0	399.0	47.0	122.0	2901.0	0.0	484.0	507.0	397.0	806.0	383.0	229.0	236.0	206.0	2464.0	918.0	40.0	452.0	795.0	1246.0	1765.0	684.0	8.0	141.0
hsa-miR-5002-5p	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6508-3p	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	21.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3617-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4640-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	16.0	0.0
hsa-miR-93-5p	1935.0	1752.0	1030.0	785.0	12867.0	14646.0	2115.0	2902.0	2794.0	1831.0	1882.0	271.0	20832.0	614.0	3571.0	3904.0	5478.0	17138.0	2486.0	1710.0	2529.0	3883.0	22009.0	5050.0	153.0	2103.0	4413.0	7501.0	11900.0	4545.0	95.0	536.0
hsa-miR-138-2-3p	0.0	0.0	0.0	0.0	30.0	481.0	0.0	0.0	0.0	0.0	0.0	0.0	793.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	7.0	0.0	44.0	0.0	0.0	0.0	25.0	0.0	13.0	0.0	0.0	0.0
hsa-miR-367-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6771-3p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4498	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-520h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4497	1.0	0.0	0.0	0.0	0.0	0.0	0.0	253.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	33.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	393.0
hsa-miR-766-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	26.0	0.0
hsa-miR-4496	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-17-3p	0.0	4.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	56.0	11.0	53.0	0.0	0.0	0.0	10.0	0.0	61.0	0.0	0.0	0.0	0.0	17.0	56.0	94.0	0.0	0.0
hsa-miR-3064-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4493	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-6762-5p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	44.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	259.0	0.0
hsa-miR-4492	49.0	1.0	0.0	0.0	34.0	5.0	23.5	109.0	0.0	0.0	0.0	3.0	5.0	147.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	133.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4490	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-502-3p	902.0	888.33	781.0	143.0	6111.67	399.33	995.83	556.33	603.0	1648.0	172.5	3.0	656.5	0.0	1289.33	2164.67	1998.33	2354.83	907.83	485.0	941.0	1083.0	10166.33	2657.83	295.0	630.0	1603.5	1600.17	6801.67	1503.83	1.0	100.0
hsa-miR-181a-2-3p	250.0	76.0	0.0	402.0	2453.0	1689.0	644.0	540.0	216.0	308.0	311.0	3.0	3741.0	0.0	736.0	931.0	1286.0	1157.0	659.0	348.0	514.0	155.0	3326.0	1103.0	1.0	235.0	640.0	850.0	1980.0	683.0	232.0	0.0
hsa-miR-1307-3p	332.0	1.0	568.0	1.0	1330.0	500.0	93.0	193.0	450.0	46.0	153.0	1.0	705.0	108.0	397.0	340.0	808.0	824.0	264.0	274.0	241.0	859.0	2642.0	833.0	0.0	223.0	733.0	949.0	1607.0	784.0	330.0	178.0
hsa-miR-4781-3p	0.0	0.0	0.0	0.0	47.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
hsa-miR-5088-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4772-5p	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6851-5p	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
hsa-miR-545-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3144-5p	0.0	0.0	0.0	0.0	0.0	0.0	348.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	163.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
hsa-miR-137-3p	0.0	0.0	0.0	0.0	0.0	1932.0	0.0	0.0	0.0	0.0	0.0	0.0	3305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-151a-3p	4490.0	5425.0	3413.0	2745.0	28844.0	20290.0	4799.0	5300.0	3142.0	3346.0	2588.0	796.0	38655.0	492.0	5957.0	7198.0	12930.0	13876.0	5440.0	4148.0	5042.0	6729.0	48500.0	9516.0	1395.0	4511.0	8666.0	14044.0	21093.0	7769.0	788.0	2959.0
hsa-miR-6729-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	79.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4489	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4488	0.0	1.0	0.0	0.0	138.0	226.0	24.0	219.0	0.0	0.0	0.0	0.0	478.0	0.0	718.0	128.0	20.0	183.0	0.0	17.0	21.0	75.0	109.0	105.0	0.0	139.0	89.0	92.0	62.0	0.0	487.0	0.0
hsa-miR-4487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	53.0	0.0	0.0	0.0	1.0	1.0
