name	unique reads 180626-180628-190531_Brain_S32 180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32 (mult. map. adj.)	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(lib)	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(total)	coordinateString 180626-180628-190531_Brain_S32 180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32 (lib)	180626-180628-190531_Brain_S32 (total)
hsa-mir-6860	3.0	23.0	23.0	2.5377193361855825	2.207252571305294	11:hsa;hsa-mir-6860,67045643,67045708,+	2.5377193361855825	2.207252571305294
hsa-mir-548k	1.0	22.0	22.0	2.4273837128731657	2.111285068205064	11:hsa;hsa-mir-548k,70283955,70284070,+	2.4273837128731657	2.111285068205064
hsa-mir-615	2.0	22.0	22.0	2.4273837128731657	2.111285068205064	12:hsa;hsa-mir-615,54033950,54034045,+	2.4273837128731657	2.111285068205064
hsa-mir-301a	2.0	22.0	22.0	2.4273837128731657	2.111285068205064	17:hsa;hsa-mir-301a,59151136,59151221,-	2.4273837128731657	2.111285068205064
hsa-mir-6818	1.0	22.0	22.0	2.4273837128731657	2.111285068205064	22:hsa;hsa-mir-6818,30007049,30007113,+	2.4273837128731657	2.111285068205064
hsa-mir-6825	2.0	22.0	22.0	2.4273837128731657	2.111285068205064	3:hsa;hsa-mir-6825,127575266,127575331,-	2.4273837128731657	2.111285068205064
hsa-mir-5187	4.0	21.0	21.0	2.3170480895607493	2.015317565104834	1:hsa;hsa-mir-5187,161227186,161227261,+	2.3170480895607493	2.015317565104834
hsa-mir-6882	4.0	21.0	21.0	2.3170480895607493	2.015317565104834	15:hsa;hsa-mir-6882,74840642,74840707,-	2.3170480895607493	2.015317565104834
hsa-mir-627	2.0	21.0	21.0	2.3170480895607493	2.015317565104834	15:hsa;hsa-mir-627,42199570,42199666,-	2.3170480895607493	2.015317565104834
hsa-mir-6512	1.0	21.0	21.0	2.3170480895607493	2.015317565104834	2:hsa;hsa-mir-6512,177313806,177313882,-	2.3170480895607493	2.015317565104834
hsa-mir-6804	2.0	21.0	21.0	2.3170480895607493	2.015317565104834	19:hsa;hsa-mir-6804,55230885,55230952,-	2.3170480895607493	2.015317565104834
hsa-mir-4636	2.0	20.0	20.0	2.206712466248333	1.9193500620046038	5:hsa;hsa-mir-4636,9053816,9053895,-	2.206712466248333	1.9193500620046038
hsa-mir-4482	1.0	20.0	20.0	2.206712466248333	1.9193500620046038	10:hsa;hsa-mir-4482,104268336,104268405,-	2.206712466248333	1.9193500620046038
hsa-mir-1912	3.0	20.0	20.0	2.206712466248333	1.9193500620046038	X:hsa;hsa-mir-1912,114651544,114651623,+	2.206712466248333	1.9193500620046038
hsa-mir-3943	3.0	20.0	20.0	2.206712466248333	1.9193500620046038	7:hsa;hsa-mir-3943,43150895,43150994,+	2.206712466248333	1.9193500620046038
hsa-mir-10527	4.0	20.0	20.0	2.206712466248333	1.9193500620046038	12:hsa;hsa-mir-10527,63823663,63823727,+	2.206712466248333	1.9193500620046038
hsa-mir-3620	1.0	20.0	20.0	2.206712466248333	1.9193500620046038	1:hsa;hsa-mir-3620,228097263,228097341,+	2.206712466248333	1.9193500620046038
hsa-mir-3150a	1.0	20.0	20.0	2.206712466248333	1.9193500620046038	8:hsa;hsa-mir-3150a,95072914,95072993,+	2.206712466248333	1.9193500620046038
hsa-mir-941-4	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-4,63919868,63919939,+	0.1233162848785833	0.10725779758261021
hsa-mir-4286	1.0	19.0	19.0	2.096376842935916	1.8233825589043735	8:hsa;hsa-mir-4286,10666978,10667070,+	2.096376842935916	1.8233825589043735
hsa-mir-941-4	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-4,63919505,63919576,+	0.1233162848785833	0.10725779758261021
hsa-mir-1268b	1.0	19.0	19.0	2.096376842935916	1.8233825589043735	17:hsa;hsa-mir-1268b,80098828,80098877,+	2.096376842935916	1.8233825589043735
hsa-mir-941-2	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-2,63919756,63919827,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-3	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-3,63919756,63919827,+	0.1233162848785833	0.10725779758261021
hsa-mir-3176	1.0	19.0	19.0	2.096376842935916	1.8233825589043735	16:hsa;hsa-mir-3176,543277,543366,+	2.096376842935916	1.8233825589043735
hsa-mir-941-5	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-5,63919561,63919632,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-1	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-1,63919449,63919520,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-3	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-3,63919505,63919576,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-3	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-3,63919561,63919632,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-5	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-5,63919756,63919827,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-5	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-5,63919505,63919576,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-5	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-5,63919868,63919939,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-4	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-4,63919756,63919827,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-2	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-2,63919561,63919632,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-4	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-4,63919561,63919632,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-3	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-3,63919868,63919939,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-2	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-2,63919505,63919576,+	0.1233162848785833	0.10725779758261021
hsa-mir-941-2	2.0	19.0	1.1176470588235294	2.096376842935916	1.8233825589043735	20:hsa;hsa-mir-941-2,63919868,63919939,+	0.1233162848785833	0.10725779758261021
hsa-mir-5588	1.0	18.0	18.0	1.9860412196234993	1.7274150558041432	3:hsa;hsa-mir-5588,185253210,185253272,-	1.9860412196234993	1.7274150558041432
hsa-mir-513a-2	1.0	18.0	9.0	1.9860412196234993	1.7274150558041432	X:hsa;hsa-mir-513a-2,147225826,147225952,-	0.9930206098117497	0.8637075279020716
hsa-mir-6740	2.0	18.0	18.0	1.9860412196234993	1.7274150558041432	1:hsa;hsa-mir-6740,202003124,202003236,+	1.9860412196234993	1.7274150558041432
hsa-mir-513a-1	1.0	18.0	9.0	1.9860412196234993	1.7274150558041432	X:hsa;hsa-mir-513a-1,147213463,147213591,-	0.9930206098117497	0.8637075279020716
hsa-mir-663a	1.0	18.0	1.6363636363636365	1.9860412196234993	1.7274150558041432	20:hsa;hsa-mir-663a,26208186,26208278,-	0.1805492017839545	0.1570377323458312
hsa-mir-215	3.0	18.0	18.0	1.9860412196234993	1.7274150558041432	1:hsa;hsa-mir-215,220117853,220117962,-	1.9860412196234993	1.7274150558041432
hsa-mir-548v	2.0	18.0	18.0	1.9860412196234993	1.7274150558041432	8:hsa;hsa-mir-548v,17681578,17681657,-	1.9860412196234993	1.7274150558041432
hsa-mir-6760	4.0	18.0	18.0	1.9860412196234993	1.7274150558041432	12:hsa;hsa-mir-6760,111304142,111304209,+	1.9860412196234993	1.7274150558041432
hsa-mir-1178	1.0	17.0	17.0	1.8757055963110827	1.6314475527039132	12:hsa;hsa-mir-1178,119713634,119713724,-	1.8757055963110827	1.6314475527039132
hsa-mir-3126	2.0	17.0	17.0	1.8757055963110827	1.6314475527039132	2:hsa;hsa-mir-3126,69103682,69103755,+	1.8757055963110827	1.6314475527039132
hsa-mir-3622b	2.0	17.0	17.0	1.8757055963110827	1.6314475527039132	8:hsa;hsa-mir-3622b,27701673,27701767,-	1.8757055963110827	1.6314475527039132
hsa-mir-670	2.0	17.0	17.0	1.8757055963110827	1.6314475527039132	11:hsa;hsa-mir-670,43559656,43559753,+	1.8757055963110827	1.6314475527039132
hsa-mir-891a	2.0	17.0	17.0	1.8757055963110827	1.6314475527039132	X:hsa;hsa-mir-891a,146027794,146027872,-	1.8757055963110827	1.6314475527039132
hsa-mir-188	1.0	17.0	17.0	1.8757055963110827	1.6314475527039132	X:hsa;hsa-mir-188,50003503,50003588,+	1.8757055963110827	1.6314475527039132
hsa-mir-4699	1.0	16.0	16.0	1.765369972998666	1.535480049603683	12:hsa;hsa-mir-4699,81158388,81158461,+	1.765369972998666	1.535480049603683
hsa-mir-4659a	2.0	16.0	16.0	1.765369972998666	1.535480049603683	8:hsa;hsa-mir-4659a,6745164,6745244,+	1.765369972998666	1.535480049603683
hsa-mir-511	1.0	16.0	16.0	1.765369972998666	1.535480049603683	10:hsa;hsa-mir-511,17845107,17845193,+	1.765369972998666	1.535480049603683
hsa-mir-10399	3.0	16.0	16.0	1.765369972998666	1.535480049603683	7:hsa;hsa-mir-10399,139044100,139044157,-	1.765369972998666	1.535480049603683
hsa-mir-3174	2.0	16.0	16.0	1.765369972998666	1.535480049603683	15:hsa;hsa-mir-3174,90006755,90006841,+	1.765369972998666	1.535480049603683
hsa-mir-4485	2.0	16.0	16.0	1.765369972998666	1.535480049603683	11:hsa;hsa-mir-4485,10508270,10508326,-	1.765369972998666	1.535480049603683
hsa-mir-3120	1.0	15.0	15.0	1.6550343496862494	1.4395125465034528	1:hsa;hsa-mir-3120,172138808,172138888,+	1.6550343496862494	1.4395125465034528
hsa-mir-5196	2.0	15.0	15.0	1.6550343496862494	1.4395125465034528	19:hsa;hsa-mir-5196,35345513,35345627,+	1.6550343496862494	1.4395125465034528
hsa-mir-6859-1	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-1,187891,187958,-	0.09654367039836455	0.08397156521270141
hsa-mir-6859-3	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-3,17369,17436,-	0.09654367039836455	0.08397156521270141
hsa-mir-6821	1.0	14.0	14.0	1.5446987263738328	1.3435450434032226	22:hsa;hsa-mir-6821,49962866,49962939,+	1.5446987263738328	1.3435450434032226
hsa-mir-6859-2	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	15:hsa;hsa-mir-6859-2,101973524,101973591,+	0.09654367039836455	0.08397156521270141
hsa-mir-6859-2	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	16:hsa;hsa-mir-6859-2,17052,17119,-	0.09654367039836455	0.08397156521270141
hsa-mir-6859-2	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-2,187891,187958,-	0.09654367039836455	0.08397156521270141
hsa-mir-4796	2.0	14.0	14.0	1.5446987263738328	1.3435450434032226	3:hsa;hsa-mir-4796,114743445,114743525,-	1.5446987263738328	1.3435450434032226
hsa-mir-6859-4	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	16:hsa;hsa-mir-6859-4,17052,17119,-	0.09654367039836455	0.08397156521270141
hsa-mir-548a-1	1.0	14.0	4.666666666666667	1.5446987263738328	1.3435450434032226	6:hsa;hsa-mir-548a-1,18571784,18571880,+	0.5148995754579443	0.44784834780107424
hsa-mir-6859-4	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-4,17369,17436,-	0.09654367039836455	0.08397156521270141
hsa-mir-6859-3	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	15:hsa;hsa-mir-6859-3,101973524,101973591,+	0.09654367039836455	0.08397156521270141
hsa-mir-3117	2.0	14.0	14.0	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-3117,66628440,66628517,+	1.5446987263738328	1.3435450434032226
hsa-mir-6859-3	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	16:hsa;hsa-mir-6859-3,17052,17119,-	0.09654367039836455	0.08397156521270141
hsa-mir-506	1.0	14.0	14.0	1.5446987263738328	1.3435450434032226	X:hsa;hsa-mir-506,147230720,147230843,-	1.5446987263738328	1.3435450434032226
hsa-mir-6859-4	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	15:hsa;hsa-mir-6859-4,101973524,101973591,+	0.09654367039836455	0.08397156521270141
hsa-mir-6859-1	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-1,17369,17436,-	0.09654367039836455	0.08397156521270141
hsa-mir-548a-2	1.0	14.0	4.666666666666667	1.5446987263738328	1.3435450434032226	6:hsa;hsa-mir-548a-2,135239160,135239256,+	0.5148995754579443	0.44784834780107424
hsa-mir-1267	1.0	14.0	14.0	1.5446987263738328	1.3435450434032226	13:hsa;hsa-mir-1267,107531171,107531248,-	1.5446987263738328	1.3435450434032226
hsa-mir-6859-3	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-3,187891,187958,-	0.09654367039836455	0.08397156521270141
hsa-mir-6859-1	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	16:hsa;hsa-mir-6859-1,17052,17119,-	0.09654367039836455	0.08397156521270141
hsa-mir-6859-2	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-2,17369,17436,-	0.09654367039836455	0.08397156521270141
hsa-mir-6859-4	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	1:hsa;hsa-mir-6859-4,187891,187958,-	0.09654367039836455	0.08397156521270141
hsa-mir-6859-1	4.0	14.0	0.875	1.5446987263738328	1.3435450434032226	15:hsa;hsa-mir-6859-1,101973524,101973591,+	0.09654367039836455	0.08397156521270141
hsa-mir-4685	2.0	13.0	13.0	1.4343631030614161	1.2475775403029923	10:hsa;hsa-mir-4685,98431292,98431360,-	1.4343631030614161	1.2475775403029923
hsa-mir-1256	1.0	13.0	13.0	1.4343631030614161	1.2475775403029923	1:hsa;hsa-mir-1256,20988314,20988432,-	1.4343631030614161	1.2475775403029923
hsa-mir-6786	1.0	13.0	13.0	1.4343631030614161	1.2475775403029923	17:hsa;hsa-mir-6786,81693757,81693869,+	1.4343631030614161	1.2475775403029923
hsa-mir-10396b	2.0	13.0	1.625	1.4343631030614161	1.2475775403029923	21:hsa;hsa-mir-10396b,8436324,8436374,+	0.17929538788267702	0.15594719253787404
hsa-mir-4760	2.0	13.0	13.0	1.4343631030614161	1.2475775403029923	21:hsa;hsa-mir-4760,40212352,40212431,-	1.4343631030614161	1.2475775403029923
hsa-mir-10396a	2.0	13.0	1.625	1.4343631030614161	1.2475775403029923	21:hsa;hsa-mir-10396a,8987617,8987665,+	0.17929538788267702	0.15594719253787404
hsa-mir-513b	2.0	13.0	13.0	1.4343631030614161	1.2475775403029923	X:hsa;hsa-mir-513b,147199044,147199127,-	1.4343631030614161	1.2475775403029923
hsa-mir-519a-2	3.0	13.0	6.5	1.4343631030614161	1.2475775403029923	19:hsa;hsa-mir-519a-2,53762344,53762430,+	0.7171815515307081	0.6237887701514961
hsa-mir-1284	1.0	13.0	13.0	1.4343631030614161	1.2475775403029923	3:hsa;hsa-mir-1284,71541970,71542089,-	1.4343631030614161	1.2475775403029923
hsa-mir-302a	2.0	13.0	13.0	1.4343631030614161	1.2475775403029923	4:hsa;hsa-mir-302a,112648183,112648251,-	1.4343631030614161	1.2475775403029923
hsa-mir-6858	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	X:hsa;hsa-mir-6858,154450320,154450386,+	1.3240274797489995	1.1516100372027622
hsa-mir-6726	2.0	12.0	12.0	1.3240274797489995	1.1516100372027622	1:hsa;hsa-mir-6726,1296110,1296170,-	1.3240274797489995	1.1516100372027622
hsa-mir-4786	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	2:hsa;hsa-mir-4786,239943015,239943094,-	1.3240274797489995	1.1516100372027622
hsa-mir-6883	3.0	12.0	12.0	1.3240274797489995	1.1516100372027622	17:hsa;hsa-mir-6883,8144994,8145071,-	1.3240274797489995	1.1516100372027622
hsa-mir-4647	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	6:hsa;hsa-mir-4647,44254206,44254285,-	1.3240274797489995	1.1516100372027622
hsa-mir-4661	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	8:hsa;hsa-mir-4661,91205485,91205559,+	1.3240274797489995	1.1516100372027622
hsa-mir-5680	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	8:hsa;hsa-mir-5680,102125432,102125515,+	1.3240274797489995	1.1516100372027622
hsa-mir-664b	3.0	12.0	12.0	1.3240274797489995	1.1516100372027622	X:hsa;hsa-mir-664b,154768596,154768656,+	1.3240274797489995	1.1516100372027622
hsa-mir-6792	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	19:hsa;hsa-mir-6792,7617439,7617505,+	1.3240274797489995	1.1516100372027622
hsa-mir-219b	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	9:hsa;hsa-mir-219b,128392621,128392708,+	1.3240274797489995	1.1516100372027622
hsa-mir-6855	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	9:hsa;hsa-mir-6855,129869605,129869671,+	1.3240274797489995	1.1516100372027622
hsa-mir-4723	3.0	12.0	12.0	1.3240274797489995	1.1516100372027622	17:hsa;hsa-mir-4723,28360654,28360734,+	1.3240274797489995	1.1516100372027622
hsa-mir-5002	3.0	12.0	12.0	1.3240274797489995	1.1516100372027622	3:hsa;hsa-mir-5002,124132929,124133025,+	1.3240274797489995	1.1516100372027622
hsa-mir-548j	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	22:hsa;hsa-mir-548j,26555212,26555323,-	1.3240274797489995	1.1516100372027622
hsa-mir-5683	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	6:hsa;hsa-mir-5683,6169334,6169409,+	1.3240274797489995	1.1516100372027622
hsa-mir-548ba	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	2:hsa;hsa-mir-548ba,49059603,49059658,+	1.3240274797489995	1.1516100372027622
hsa-mir-5193	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	3:hsa;hsa-mir-5193,49806137,49806245,-	1.3240274797489995	1.1516100372027622
hsa-mir-6826	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	3:hsa;hsa-mir-6826,129272146,129272243,+	1.3240274797489995	1.1516100372027622
hsa-mir-147b	1.0	12.0	12.0	1.3240274797489995	1.1516100372027622	15:hsa;hsa-mir-147b,45433050,45433129,+	1.3240274797489995	1.1516100372027622
hsa-mir-302b	2.0	11.0	11.0	1.2136918564365828	1.055642534102532	4:hsa;hsa-mir-302b,112648485,112648557,-	1.2136918564365828	1.055642534102532
hsa-mir-4748	1.0	11.0	11.0	1.2136918564365828	1.055642534102532	19:hsa;hsa-mir-4748,10780254,10780335,+	1.2136918564365828	1.055642534102532
hsa-mir-5090	2.0	11.0	11.0	1.2136918564365828	1.055642534102532	7:hsa;hsa-mir-5090,102465742,102465826,+	1.2136918564365828	1.055642534102532
hsa-mir-4775	1.0	11.0	11.0	1.2136918564365828	1.055642534102532	2:hsa;hsa-mir-4775,207754807,207754881,+	1.2136918564365828	1.055642534102532
hsa-mir-96	1.0	11.0	11.0	1.2136918564365828	1.055642534102532	7:hsa;hsa-mir-96,129774692,129774769,-	1.2136918564365828	1.055642534102532
hsa-mir-4701	1.0	11.0	11.0	1.2136918564365828	1.055642534102532	12:hsa;hsa-mir-4701,48771975,48772037,-	1.2136918564365828	1.055642534102532
hsa-mir-1262	1.0	11.0	11.0	1.2136918564365828	1.055642534102532	1:hsa;hsa-mir-1262,68183518,68183610,-	1.2136918564365828	1.055642534102532
hsa-mir-4639	1.0	11.0	11.0	1.2136918564365828	1.055642534102532	6:hsa;hsa-mir-4639,16141556,16141624,+	1.2136918564365828	1.055642534102532
hsa-mir-548al	1.0	11.0	11.0	1.2136918564365828	1.055642534102532	11:hsa;hsa-mir-548al,74399237,74399333,+	1.2136918564365828	1.055642534102532
hsa-mir-6770-2	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-2,18379351,18379410,-	0.12259513701379626	0.10663055900025577
hsa-mir-3660	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	5:hsa;hsa-mir-3660,90016621,90016720,-	1.1033562331241664	0.9596750310023019
hsa-mir-6505	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	12:hsa;hsa-mir-6505,48132797,48132867,+	1.1033562331241664	0.9596750310023019
hsa-mir-3648-1	1.0	10.0	1.25	1.1033562331241664	0.9596750310023019	21:hsa;hsa-mir-3648-1,8208473,8208652,+	0.1379195291405208	0.11995937887528774
hsa-mir-1291	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	12:hsa;hsa-mir-1291,48654444,48654530,-	1.1033562331241664	0.9596750310023019
hsa-mir-6770-2	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-2,16329305,16329364,+	0.12259513701379626	0.10663055900025577
hsa-mir-516a-2	2.0	10.0	5.0	1.1033562331241664	0.9596750310023019	19:hsa;hsa-mir-516a-2,53761133,53761222,+	0.5516781165620832	0.47983751550115095
hsa-mir-3648-1	1.0	10.0	1.25	1.1033562331241664	0.9596750310023019	21:hsa;hsa-mir-3648-1,8986999,8987178,+	0.1379195291405208	0.11995937887528774
hsa-mir-6806	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	19:hsa;hsa-mir-6806,58334688,58334751,+	1.1033562331241664	0.9596750310023019
hsa-mir-3133	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	2:hsa;hsa-mir-3133,241477905,241477982,+	1.1033562331241664	0.9596750310023019
hsa-mir-6747	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	11:hsa;hsa-mir-6747,62567011,62567071,-	1.1033562331241664	0.9596750310023019
hsa-mir-6770-3	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-3,18379351,18379410,-	0.12259513701379626	0.10663055900025577
hsa-mir-6770-1	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-1,14930820,14930879,+	0.12259513701379626	0.10663055900025577
hsa-mir-518b	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	19:hsa;hsa-mir-518b,53702737,53702819,+	1.1033562331241664	0.9596750310023019
hsa-mir-3199-2	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	22:hsa;hsa-mir-3199-2,27920526,27920611,+	1.1033562331241664	0.9596750310023019
hsa-mir-3648-2	1.0	10.0	1.25	1.1033562331241664	0.9596750310023019	21:hsa;hsa-mir-3648-2,8986999,8987178,+	0.1379195291405208	0.11995937887528774
hsa-mir-6770-2	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-2,14930820,14930879,+	0.12259513701379626	0.10663055900025577
hsa-mir-3648-2	1.0	10.0	1.25	1.1033562331241664	0.9596750310023019	21:hsa;hsa-mir-3648-2,8208473,8208652,+	0.1379195291405208	0.11995937887528774
hsa-mir-6770-1	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-1,18379351,18379410,-	0.12259513701379626	0.10663055900025577
hsa-mir-516a-1	2.0	10.0	5.0	1.1033562331241664	0.9596750310023019	19:hsa;hsa-mir-516a-1,53756741,53756830,+	0.5516781165620832	0.47983751550115095
hsa-mir-6770-3	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-3,16329305,16329364,+	0.12259513701379626	0.10663055900025577
hsa-mir-449a	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	5:hsa;hsa-mir-449a,55170532,55170622,-	1.1033562331241664	0.9596750310023019
hsa-mir-6770-1	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-1,16329305,16329364,+	0.12259513701379626	0.10663055900025577
hsa-mir-3612	1.0	10.0	10.0	1.1033562331241664	0.9596750310023019	12:hsa;hsa-mir-3612,128294092,128294178,+	1.1033562331241664	0.9596750310023019
hsa-mir-6770-3	1.0	10.0	1.1111111111111112	1.1033562331241664	0.9596750310023019	16:hsa;hsa-mir-6770-3,14930820,14930879,+	0.12259513701379626	0.10663055900025577
hsa-mir-4684	2.0	9.0	9.0	0.9930206098117497	0.8637075279020716	1:hsa;hsa-mir-4684,22719517,22719598,+	0.9930206098117497	0.8637075279020716
hsa-mir-320e	6.0	9.0	5.0	0.9930206098117497	0.8637075279020716	19:hsa;hsa-mir-320e,46709282,46709354,-	0.5516781165620832	0.47983751550115095
hsa-mir-888	1.0	9.0	9.0	0.9930206098117497	0.8637075279020716	X:hsa;hsa-mir-888,145994784,145994860,-	0.9930206098117497	0.8637075279020716
hsa-mir-10522	1.0	9.0	9.0	0.9930206098117497	0.8637075279020716	5:hsa;hsa-mir-10522,17155930,17155992,-	0.9930206098117497	0.8637075279020716
hsa-mir-1266	1.0	9.0	9.0	0.9930206098117497	0.8637075279020716	15:hsa;hsa-mir-1266,52277117,52277200,-	0.9930206098117497	0.8637075279020716
hsa-mir-1234	1.0	9.0	9.0	0.9930206098117497	0.8637075279020716	8:hsa;hsa-mir-1234,144400086,144400165,-	0.9930206098117497	0.8637075279020716
hsa-mir-489	2.0	9.0	9.0	0.9930206098117497	0.8637075279020716	7:hsa;hsa-mir-489,93483936,93484019,-	0.9930206098117497	0.8637075279020716
hsa-mir-4728	1.0	9.0	9.0	0.9930206098117497	0.8637075279020716	17:hsa;hsa-mir-4728,39726495,39726561,+	0.9930206098117497	0.8637075279020716
hsa-mir-5000	2.0	9.0	9.0	0.9930206098117497	0.8637075279020716	2:hsa;hsa-mir-5000,75090812,75090914,+	0.9930206098117497	0.8637075279020716
hsa-mir-4729	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	17:hsa;hsa-mir-4729,59366083,59366154,+	0.882684986499333	0.7677400248018414
hsa-mir-7978	2.0	8.0	8.0	0.882684986499333	0.7677400248018414	4:hsa;hsa-mir-7978,21464700,21464758,-	0.882684986499333	0.7677400248018414
hsa-mir-6845	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	8:hsa;hsa-mir-6845,143837756,143837816,-	0.882684986499333	0.7677400248018414
hsa-mir-6851	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	9:hsa;hsa-mir-6851,33467869,33467935,-	0.882684986499333	0.7677400248018414
hsa-mir-6836	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	7:hsa;hsa-mir-6836,2257515,2257577,-	0.882684986499333	0.7677400248018414
hsa-mir-7156	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	1:hsa;hsa-mir-7156,77060143,77060202,+	0.882684986499333	0.7677400248018414
